CMDLINE python do_LUVex_survey.py
MEM 525.875000 1648155790.6193
MEM 525.875000 1648155790.7357
MEM 529.933594 1648155790.8513
MEM 529.933594 1648155790.9694
MEM 525.875000 1648155791.0853
MEM 529.933594 1648155791.2008
MEM 529.933594 1648155791.3171
MEM 525.875000 1648155791.4327
MEM 522.078125 1648155791.5513
MEM 529.933594 1648155791.6672
MEM 525.847656 1648155791.7828
MEM 522.351562 1648155791.9006
MEM 522.101562 1648155792.0181
MEM 529.957031 1648155792.1411
MEM 525.898438 1648155792.2571
MEM 529.957031 1648155792.3727
MEM 529.957031 1648155792.4901
MEM 525.898438 1648155792.6058
MEM 522.101562 1648155792.7228
MEM 529.957031 1648155792.8461
MEM 525.898438 1648155792.9619
MEM 529.957031 1648155793.0777
MEM 529.957031 1648155793.1952
MEM 525.898438 1648155793.3110
MEM 522.101562 1648155793.4276
MEM 529.957031 1648155793.5436
MEM 525.898438 1648155793.6593
MEM 522.105469 1648155793.7786
MEM 529.960938 1648155793.8944
MEM 525.902344 1648155794.0103
MEM 522.621094 1648155794.1269
MEM 529.964844 1648155794.2436
MEM 525.917969 1648155794.3593
MEM 522.121094 1648155794.4788
MEM 529.976562 1648155794.5947
MEM 529.976562 1648155794.7108
MEM 525.917969 1648155794.8267
MEM 529.976562 1648155794.9422
MEM 525.917969 1648155795.0579
MEM 522.121094 1648155795.1764
MEM 529.976562 1648155795.2923
MEM 525.917969 1648155795.4082
MEM 522.121094 1648155795.5273
MEM 529.976562 1648155795.6433
MEM 525.917969 1648155795.7587
MEM 529.976562 1648155795.8747
MEM 529.976562 1648155795.9940
MEM 526.000000 1648155796.1160
MEM 529.980469 1648155796.2413
MEM 525.921875 1648155796.3573
MEM 529.984375 1648155796.4730
MEM 529.984375 1648155796.5894
MEM 529.984375 1648155796.7051
MEM 529.984375 1648155796.8223
MEM 529.992188 1648155796.9383
MEM 529.992188 1648155797.0554
MEM 529.992188 1648155797.1727
MEM 529.992188 1648155797.2897
MEM 529.992188 1648155797.4067
MEM 529.992188 1648155797.5238
MEM 529.992188 1648155797.6412
MEM 529.992188 1648155797.7584
MEM 529.992188 1648155797.8755
MEM 529.992188 1648155797.9927
MEM 522.136719 1648155798.1119
MEM 529.992188 1648155798.2290
MEM 525.937500 1648155798.3458
MEM 529.996094 1648155798.4621
MEM 529.996094 1648155798.5796
MEM 525.941406 1648155798.6959
MEM 525.683594 1648155798.8142
MEM 525.941406 1648155798.9328
MEM 525.941406 1648155799.0492
MEM 522.144531 1648155799.1656
MEM 530.007812 1648155799.2825
MEM 525.437500 1648155799.3992
MEM 525.437500 1648155799.5159
MEM 523.437500 1648155799.6328
MEM 522.152344 1648155799.7499
MEM 522.406250 1648155799.8671
MEM 522.921875 1648155799.9840
MEM 523.179688 1648155800.1009
MEM 525.695312 1648155800.2192
MEM 525.441406 1648155800.3357
MEM 530.011719 1648155800.4531
MEM 525.957031 1648155800.5714
MEM 525.957031 1648155800.6881
MEM 525.957031 1648155800.8046
MEM 525.957031 1648155800.9213
MEM 525.445312 1648155801.0382
MEM 525.445312 1648155801.1550
MEM 525.445312 1648155801.2719
MEM 523.187500 1648155801.3889
MEM 523.445312 1648155801.5058
MEM 530.023438 1648155801.6237
MEM 522.167969 1648155801.7416
MEM 530.023438 1648155801.8586
MEM 530.023438 1648155801.9747
MEM 522.167969 1648155802.0919
MEM 525.964844 1648155802.2106
MEM 530.023438 1648155802.3280
MEM 522.167969 1648155802.4444
MEM 530.023438 1648155802.5634
MEM 522.171875 1648155802.6808
MEM 530.027344 1648155802.7981
MEM 522.171875 1648155802.9155
MEM 530.031250 1648155803.0321
MEM 525.972656 1648155803.1491
MEM 530.031250 1648155803.2672
MEM 525.972656 1648155803.3831
MEM 525.972656 1648155803.4991
MEM 525.460938 1648155803.6156
MEM 525.460938 1648155803.7327
MEM 530.031250 1648155803.8500
MEM 525.972656 1648155803.9656
MEM 522.175781 1648155804.0825
MEM 530.031250 1648155804.1993
MEM 530.039062 1648155804.3173
MEM 530.039062 1648155804.4354
MEM 530.039062 1648155804.5523
MEM 530.042969 1648155804.6690
MEM 530.042969 1648155804.7858
MEM 530.042969 1648155804.9028
MEM 530.046875 1648155805.0216
MEM 530.046875 1648155805.1384
MEM 530.050781 1648155805.2554
MEM 530.050781 1648155805.3724
MEM 530.050781 1648155805.4895
MEM 530.050781 1648155805.6070
MEM 530.050781 1648155805.7257
MEM 530.050781 1648155805.8435
MEM 522.195312 1648155805.9603
MEM 530.050781 1648155806.0785
MEM 525.992188 1648155806.1954
MEM 522.195312 1648155806.3121
MEM 522.195312 1648155806.4307
MEM 530.050781 1648155806.5475
MEM 525.996094 1648155806.6634
MEM 522.199219 1648155806.7808
MEM 530.058594 1648155806.8975
MEM 526.000000 1648155807.0140
MEM 526.000000 1648155807.1325
MEM 526.003906 1648155807.2495
MEM 526.003906 1648155807.3664
MEM 526.003906 1648155807.4831
MEM 526.003906 1648155807.5995
MEM 526.003906 1648155807.7158
MEM 526.003906 1648155807.8334
MEM 522.207031 1648155807.9502
MEM 530.062500 1648155808.0658
MEM 526.003906 1648155808.1827
MEM 522.207031 1648155808.2991
MEM 522.207031 1648155808.4179
MEM 522.207031 1648155808.5359
MEM 522.207031 1648155808.6527
MEM 522.207031 1648155808.7695
MEM 522.207031 1648155808.8866
MEM 522.207031 1648155809.0036
MEM 522.210938 1648155809.1208
MEM 522.210938 1648155809.2381
MEM 522.214844 1648155809.3552
MEM 522.214844 1648155809.4729
MEM 522.214844 1648155809.5899
MEM 522.214844 1648155809.7070
MEM 522.214844 1648155809.8257
MEM 522.214844 1648155809.9427
MEM 522.214844 1648155810.0599
MEM 522.214844 1648155810.1771
MEM 522.214844 1648155810.2941
MEM 522.214844 1648155810.4112
MEM 522.214844 1648155810.5282
MEM 522.214844 1648155810.6454
MEM 522.214844 1648155810.7627
MEM 522.218750 1648155810.8800
MEM 522.218750 1648155810.9974
MEM 522.218750 1648155811.1145
MEM 522.222656 1648155811.2317
MEM 522.222656 1648155811.3490
MEM 522.222656 1648155811.4660
MEM 522.222656 1648155811.5832
MEM 530.078125 1648155811.7005
MEM 526.222656 1648155811.8177
MEM 522.222656 1648155811.9351
MEM 530.078125 1648155812.0522
MEM 530.078125 1648155812.1694
MEM 530.078125 1648155812.2864
MEM 530.078125 1648155812.4051
MEM 530.078125 1648155812.5222
MEM 530.078125 1648155812.6416
MEM 530.078125 1648155812.7586
MEM 530.078125 1648155812.8757
MEM 530.078125 1648155812.9928
MEM 530.082031 1648155813.1099
MEM 530.082031 1648155813.2276
MEM 530.085938 1648155813.3447
MEM 530.085938 1648155813.4623
MEM 530.085938 1648155813.5794
MEM 530.085938 1648155813.6964
MEM 530.085938 1648155813.8135
MEM 530.085938 1648155813.9306
MEM 530.085938 1648155814.0492
MEM 530.085938 1648155814.1658
MEM 526.027344 1648155814.2817
MEM 530.085938 1648155814.3987
MEM 530.085938 1648155814.5146
MEM 526.027344 1648155814.6314
MEM 522.230469 1648155814.7500
MEM 522.234375 1648155814.8669
MEM 522.234375 1648155814.9837
MEM 522.234375 1648155815.1006
MEM 522.238281 1648155815.2175
MEM 522.238281 1648155815.3344
MEM 522.242188 1648155815.4528
MEM 522.242188 1648155815.5695
MEM 522.242188 1648155815.6864
MEM 522.242188 1648155815.8033
MEM 522.242188 1648155815.9202
MEM 522.242188 1648155816.0371
MEM 522.242188 1648155816.1555
MEM 522.242188 1648155816.2724
MEM 522.242188 1648155816.3893
MEM 522.242188 1648155816.5062
MEM 522.242188 1648155816.6236
MEM 522.242188 1648155816.7405
MEM 522.242188 1648155816.8573
MEM 522.242188 1648155816.9741
MEM 522.246094 1648155817.0910
MEM 522.246094 1648155817.2079
MEM 522.250000 1648155817.3248
MEM 522.250000 1648155817.4419
MEM 522.250000 1648155817.5594
MEM 522.250000 1648155817.6765
MEM 522.250000 1648155817.7936
MEM 522.250000 1648155817.9107
MEM 522.250000 1648155818.0286
MEM 522.250000 1648155818.1457
MEM 530.105469 1648155818.2629
MEM 530.105469 1648155818.3799
MEM 530.105469 1648155818.4971
MEM 530.105469 1648155818.6145
MEM 530.105469 1648155818.7315
MEM 526.250000 1648155818.8501
MEM 530.105469 1648155818.9669
MEM 530.105469 1648155819.0840
MEM 530.109375 1648155819.2012
MEM 530.109375 1648155819.3183
MEM 530.113281 1648155819.4354
MEM 530.113281 1648155819.5524
MEM 530.113281 1648155819.6695
MEM 530.113281 1648155819.7866
MEM 530.113281 1648155819.9044
MEM 530.113281 1648155820.0215
MEM 530.113281 1648155820.1389
MEM 530.113281 1648155820.2566
MEM 530.113281 1648155820.3752
MEM 526.054688 1648155820.4910
MEM 530.113281 1648155820.6073
MEM 530.113281 1648155820.7249
MEM 526.054688 1648155820.8407
MEM 522.257812 1648155820.9583
MEM 530.117188 1648155821.0818
MEM 526.058594 1648155821.1976
MEM 530.117188 1648155821.3131
MEM 530.121094 1648155821.4311
MEM 526.062500 1648155821.5469
MEM 522.265625 1648155821.6635
MEM 530.121094 1648155821.7876
MEM 526.062500 1648155821.9034
MEM 530.121094 1648155822.0189
MEM 530.121094 1648155822.1368
MEM 526.062500 1648155822.2526
MEM 522.265625 1648155822.3693
MEM 530.121094 1648155822.4928
MEM 526.062500 1648155822.6086
MEM 530.121094 1648155822.7241
MEM 530.121094 1648155822.8421
MEM 526.062500 1648155822.9578
MEM 530.121094 1648155823.0734
MEM 530.121094 1648155823.1914
MEM 526.062500 1648155823.3071
MEM 530.121094 1648155823.4227
MEM 530.125000 1648155823.5406
MEM 526.066406 1648155823.6563
MEM 530.128906 1648155823.7727
MEM 530.128906 1648155823.8934
MEM 526.070312 1648155824.0093
MEM 530.128906 1648155824.1248
MEM 530.128906 1648155824.2424
MEM 526.070312 1648155824.3582
MEM 530.128906 1648155824.4737
MEM 530.128906 1648155824.5916
MEM 526.070312 1648155824.7073
MEM 530.128906 1648155824.8229
MEM 530.128906 1648155824.9389
MEM 529.617188 1648155825.0564
MEM 522.273438 1648155825.1774
MEM 530.128906 1648155825.2933
MEM 526.070312 1648155825.4090
MEM 530.132812 1648155825.5249
MEM 526.074219 1648155825.6406
MEM 522.277344 1648155825.7595
MEM 530.136719 1648155825.8759
MEM 526.078125 1648155825.9916
MEM 522.285156 1648155826.1096
MEM 530.140625 1648155826.2256
MEM 530.140625 1648155826.3418
MEM 526.082031 1648155826.4577
MEM 530.140625 1648155826.5732
MEM 530.140625 1648155826.6914
MEM 526.082031 1648155826.8073
MEM 530.140625 1648155826.9250
MEM 530.140625 1648155827.0430
MEM 526.082031 1648155827.1588
MEM 530.140625 1648155827.2745
MEM 530.140625 1648155827.3926
MEM 526.082031 1648155827.5085
MEM 530.140625 1648155827.6240
MEM 530.140625 1648155827.7423
MEM 526.085938 1648155827.8581
MEM 530.144531 1648155827.9735
MEM 530.144531 1648155828.0914
MEM 526.089844 1648155828.2072
MEM 530.148438 1648155828.3228
MEM 530.148438 1648155828.4406
MEM 526.089844 1648155828.5563
MEM 530.148438 1648155828.6719
MEM 530.148438 1648155828.7895
MEM 530.148438 1648155828.9071
MEM 522.292969 1648155829.0315
MEM 530.148438 1648155829.1565
MEM 526.089844 1648155829.2723
MEM 530.148438 1648155829.3879
MEM 530.148438 1648155829.5058
MEM 526.089844 1648155829.6217
MEM 522.292969 1648155829.7402
MEM 530.148438 1648155829.8636
MEM 526.089844 1648155829.9795
MEM 530.148438 1648155830.0949
MEM 530.148438 1648155830.2133
MEM 526.093750 1648155830.3290
MEM 522.296875 1648155830.4462
MEM 530.156250 1648155830.5622
MEM 526.097656 1648155830.6778
MEM 522.300781 1648155830.7975
MEM 530.156250 1648155830.9134
MEM 526.097656 1648155831.0290
MEM 522.300781 1648155831.1485
MEM 530.156250 1648155831.2644
MEM 529.644531 1648155831.3800
MEM 522.300781 1648155831.4992
MEM 530.156250 1648155831.6154
MEM 526.097656 1648155831.7309
MEM 522.300781 1648155831.8468
MEM 530.156250 1648155831.9708
MEM 526.097656 1648155832.0867
MEM 530.156250 1648155832.2024
MEM 530.160156 1648155832.3202
MEM 526.101562 1648155832.4361
MEM 522.304688 1648155832.5526
MEM 530.164062 1648155832.6759
MEM 526.105469 1648155832.7917
MEM 530.164062 1648155832.9072
MEM 530.164062 1648155833.0255
MEM 526.105469 1648155833.1432
MEM 522.308594 1648155833.2614
MEM 530.164062 1648155833.3772
MEM 526.105469 1648155833.4932
MEM 522.308594 1648155833.6126
MEM 530.164062 1648155833.7286
MEM 526.105469 1648155833.8442
MEM 526.105469 1648155833.9604
MEM 530.164062 1648155834.0760
MEM 530.164062 1648155834.1943
MEM 526.105469 1648155834.3101
MEM 530.164062 1648155834.4255
MEM 530.164062 1648155834.5416
MEM 526.109375 1648155834.6576
MEM 522.312500 1648155834.7762
MEM 530.167969 1648155834.8922
MEM 526.113281 1648155835.0077
MEM 522.316406 1648155835.1264
MEM 530.171875 1648155835.2423
MEM 526.113281 1648155835.3579
MEM 522.316406 1648155835.4773
MEM 530.171875 1648155835.5932
MEM 526.113281 1648155835.7108
MEM 525.601562 1648155835.8274
MEM 530.171875 1648155835.9452
MEM 530.171875 1648155836.0632
MEM 526.113281 1648155836.1790
MEM 530.171875 1648155836.2947
MEM 530.171875 1648155836.4127
MEM 530.171875 1648155836.5303
MEM 522.320312 1648155836.6532
MEM 530.175781 1648155836.7692
MEM 526.117188 1648155836.8849
MEM 522.324219 1648155837.0042
MEM 530.179688 1648155837.1201
MEM 530.179688 1648155837.2364
MEM 526.125000 1648155837.3522
MEM 530.183594 1648155837.4680
MEM 530.183594 1648155837.5861
MEM 526.125000 1648155837.7019
MEM 530.183594 1648155837.8190
MEM 530.183594 1648155837.9357
MEM 529.671875 1648155838.0514
MEM 522.328125 1648155838.1704
MEM 530.183594 1648155838.2890
MEM 526.125000 1648155838.4045
MEM 525.613281 1648155838.5206
MEM 530.183594 1648155838.6361
MEM 530.183594 1648155838.7523
MEM 530.183594 1648155838.8689
MEM 530.183594 1648155838.9856
MEM 530.187500 1648155839.1023
MEM 530.187500 1648155839.2206
MEM 529.843750 1648155839.3373
MEM 530.191406 1648155839.4535
MEM 526.132812 1648155839.5705
MEM 522.335938 1648155839.6862
MEM 522.335938 1648155839.8050
MEM 522.335938 1648155839.9221
MEM 522.589844 1648155840.0391
MEM 523.363281 1648155840.1559
MEM 525.621094 1648155840.2740
MEM 523.363281 1648155840.3907
MEM 523.363281 1648155840.5074
MEM 522.589844 1648155840.6244
MEM 522.847656 1648155840.7413
MEM 523.363281 1648155840.8580
MEM 523.105469 1648155840.9747
MEM 523.621094 1648155841.0917
MEM 525.625000 1648155841.2103
MEM 523.625000 1648155841.3266
MEM 523.628906 1648155841.4430
MEM 523.371094 1648155841.5607
MEM 523.113281 1648155841.6773
MEM 523.113281 1648155841.7940
MEM 525.882812 1648155841.9125
MEM 525.628906 1648155842.0288
MEM 525.628906 1648155842.1453
MEM 523.371094 1648155842.2620
MEM 525.882812 1648155842.3800
MEM 523.628906 1648155842.4968
MEM 525.628906 1648155842.6151
MEM 523.628906 1648155842.7316
MEM 525.628906 1648155842.8481
MEM 523.375000 1648155842.9646
MEM 523.632812 1648155843.0812
MEM 523.375000 1648155843.1979
MEM 526.148438 1648155843.3166
MEM 526.148438 1648155843.4328
MEM 523.636719 1648155843.5493
MEM 523.378906 1648155843.6660
MEM 522.863281 1648155843.7828
MEM 526.148438 1648155843.9019
MEM 523.636719 1648155844.0180
MEM 523.378906 1648155844.1347
MEM 523.378906 1648155844.2513
MEM 523.121094 1648155844.3682
MEM 523.378906 1648155844.4849
MEM 525.636719 1648155844.6028
MEM 530.207031 1648155844.7196
MEM 530.207031 1648155844.8352
MEM 526.148438 1648155844.9522
MEM 530.207031 1648155845.0683
MEM 530.210938 1648155845.1852
MEM 530.210938 1648155845.3033
MEM 530.210938 1648155845.4204
MEM 530.214844 1648155845.5376
MEM 530.214844 1648155845.6547
MEM 530.214844 1648155845.7719
MEM 530.214844 1648155845.8890
MEM 530.214844 1648155846.0080
MEM 530.214844 1648155846.1248
MEM 530.214844 1648155846.2416
MEM 530.214844 1648155846.3584
MEM 530.214844 1648155846.4752
MEM 530.214844 1648155846.5922
MEM 530.214844 1648155846.7108
MEM 530.214844 1648155846.8278
MEM 530.214844 1648155846.9451
MEM 530.218750 1648155847.0623
MEM 530.218750 1648155847.1806
MEM 530.222656 1648155847.2977
MEM 530.222656 1648155847.4163
MEM 522.367188 1648155847.5330
MEM 530.226562 1648155847.6483
MEM 526.167969 1648155847.7645
MEM 530.226562 1648155847.8813
MEM 530.226562 1648155847.9969
MEM 526.167969 1648155848.1138
MEM 530.226562 1648155848.2300
MEM 530.226562 1648155848.3469
MEM 526.167969 1648155848.4636
MEM 530.226562 1648155848.5798
MEM 530.226562 1648155848.6981
MEM 530.226562 1648155848.8137
MEM 526.167969 1648155848.9307
MEM 530.226562 1648155849.0469
MEM 530.226562 1648155849.1638
MEM 526.148438 1648155849.2804
MEM 522.375000 1648155849.3975
MEM 522.375000 1648155849.5148
MEM 522.378906 1648155849.6320
MEM 522.378906 1648155849.7490
MEM 522.378906 1648155849.8661
MEM 522.378906 1648155849.9831
MEM 522.378906 1648155850.1019
MEM 522.378906 1648155850.2188
MEM 522.378906 1648155850.3358
MEM 522.378906 1648155850.4529
MEM 522.378906 1648155850.5698
MEM 522.378906 1648155850.6867
MEM 522.378906 1648155850.8051
MEM 530.234375 1648155850.9219
MEM 526.175781 1648155851.0376
MEM 522.378906 1648155851.1546
MEM 530.234375 1648155851.2713
MEM 530.234375 1648155851.3884
MEM 530.238281 1648155851.5045
MEM 530.238281 1648155851.6207
MEM 530.238281 1648155851.7373
MEM 530.242188 1648155851.8541
MEM 530.242188 1648155851.9724
MEM 530.242188 1648155852.0897
MEM 526.183594 1648155852.2063
MEM 527.730469 1648155852.3251
MEM 530.242188 1648155852.4445
MEM 530.242188 1648155852.5658
MEM 530.242188 1648155852.6850
MEM 530.242188 1648155852.8066
MEM 530.242188 1648155852.9226
MEM 530.242188 1648155853.0458
MEM 530.242188 1648155853.1651
MEM 530.242188 1648155853.2862
MEM 522.390625 1648155853.4066
MEM 522.390625 1648155853.5279
MEM 523.679688 1648155853.6466
MEM 526.191406 1648155853.7671
MEM 526.191406 1648155853.8830
MEM 526.449219 1648155854.0056
MEM 529.738281 1648155854.1243
MEM 530.250000 1648155854.2454
MEM 530.250000 1648155854.3652
MEM 530.250000 1648155854.4863
MEM 530.250000 1648155854.6044
MEM 530.250000 1648155854.7246
MEM 530.250000 1648155854.8405
MEM 530.250000 1648155854.9634
MEM 530.250000 1648155855.0828
MEM 522.394531 1648155855.2038
MEM 522.394531 1648155855.3236
MEM 526.195312 1648155855.4454
MEM 526.195312 1648155855.5630
MEM 526.195312 1648155855.6796
MEM 526.199219 1648155855.8005
MEM 527.230469 1648155855.9210
MEM 530.257812 1648155856.0411
MEM 530.257812 1648155856.1621
MEM 530.257812 1648155856.2814
MEM 530.257812 1648155856.4027
MEM 530.257812 1648155856.5211
MEM 530.257812 1648155856.6373
MEM 530.257812 1648155856.7599
MEM 530.257812 1648155856.8802
MEM 530.257812 1648155856.9990
MEM 530.257812 1648155857.1156
MEM 522.406250 1648155857.2374
MEM 522.406250 1648155857.3586
MEM 522.406250 1648155857.4780
MEM 522.410156 1648155857.5948
MEM 526.207031 1648155857.7197
MEM 529.757812 1648155857.8399
MEM 529.757812 1648155857.9573
MEM 530.269531 1648155858.0817
MEM 530.269531 1648155858.2004
MEM 530.269531 1648155858.3223
MEM 530.269531 1648155858.4403
MEM 530.269531 1648155858.5570
MEM 530.269531 1648155858.6781
MEM 530.269531 1648155858.7965
MEM 530.269531 1648155858.9132
MEM 526.210938 1648155859.0293
MEM 530.269531 1648155859.1461
MEM 530.269531 1648155859.2633
MEM 530.269531 1648155859.3790
MEM 530.273438 1648155859.4959
MEM 526.214844 1648155859.6116
MEM 522.421875 1648155859.7300
MEM 530.277344 1648155859.8459
MEM 530.277344 1648155859.9620
MEM 522.421875 1648155860.0862
MEM 530.277344 1648155860.2021
MEM 526.218750 1648155860.3177
MEM 522.421875 1648155860.4372
MEM 530.277344 1648155860.5530
MEM 530.277344 1648155860.6690
MEM 526.218750 1648155860.7847
MEM 530.277344 1648155860.9003
MEM 530.277344 1648155861.0183
MEM 526.218750 1648155861.1341
MEM 530.277344 1648155861.2498
MEM 530.277344 1648155861.3658
MEM 526.218750 1648155861.4816
MEM 522.421875 1648155861.6002
MEM 530.277344 1648155861.7161
MEM 526.222656 1648155861.8316
MEM 523.453125 1648155861.9479
MEM 530.281250 1648155862.0648
MEM 526.226562 1648155862.1806
MEM 522.429688 1648155862.3000
MEM 530.285156 1648155862.4159
MEM 526.226562 1648155862.5315
MEM 522.941406 1648155862.6490
MEM 530.285156 1648155862.7648
MEM 526.226562 1648155862.8803
MEM 530.285156 1648155862.9959
MEM 530.285156 1648155863.1141
MEM 530.285156 1648155863.2316
MEM 522.429688 1648155863.3553
MEM 530.285156 1648155863.4711
MEM 526.226562 1648155863.5868
MEM 522.429688 1648155863.7059
MEM 530.289062 1648155863.8218
MEM 530.289062 1648155863.9402
MEM 526.230469 1648155864.0560
MEM 530.292969 1648155864.1723
MEM 530.292969 1648155864.2914
MEM 526.234375 1648155864.4072
