CMDLINE /usr/bin/python aplc.py
MEM 429.222656 1554332013.1892
MEM 429.289062 1554332013.2963
MEM 397.359375 1554332013.4035
MEM 429.523438 1554332013.5105
MEM 397.746094 1554332013.6175
MEM 429.453125 1554332013.7246
MEM 427.945312 1554332013.8316
MEM 397.851562 1554332013.9385
MEM 429.558594 1554332014.0453
MEM 429.589844 1554332014.1523
MEM 397.953125 1554332014.2594
MEM 429.660156 1554332014.3662
MEM 429.695312 1554332014.4732
MEM 398.050781 1554332014.5801
MEM 429.757812 1554332014.6870
MEM 429.796875 1554332014.7941
MEM 398.156250 1554332014.9010
MEM 429.863281 1554332015.0078
MEM 429.894531 1554332015.1149
MEM 398.257812 1554332015.2218
MEM 429.964844 1554332015.3286
MEM 430.000000 1554332015.4357
MEM 398.355469 1554332015.5426
MEM 430.062500 1554332015.6510
MEM 389.109375 1554332015.7588
MEM 430.101562 1554332015.8658
MEM 414.179688 1554332015.9728
MEM 430.164062 1554332016.0804
MEM 430.199219 1554332016.1885
MEM 414.285156 1554332016.2954
MEM 425.476562 1554332016.4029
MEM 430.300781 1554332016.5109
MEM 414.382812 1554332016.6178
MEM 430.367188 1554332016.7254
MEM 430.734375 1554332016.8334
MEM 414.671875 1554332016.9403
MEM 429.867188 1554332017.0478
MEM 430.691406 1554332017.1558
MEM 414.777344 1554332017.2627
MEM 421.968750 1554332017.3702
MEM 430.792969 1554332017.4783
MEM 414.875000 1554332017.5851
MEM 428.070312 1554332017.6927
MEM 420.839844 1554332017.8007
MEM 430.894531 1554332017.9079
MEM 414.972656 1554332018.0151
MEM 391.035156 1554332018.1228
MEM 431.191406 1554332018.2299
MEM 415.140625 1554332018.3367
MEM 420.332031 1554332018.4443
MEM 431.156250 1554332018.5523
MEM 415.242188 1554332018.6592
MEM 431.226562 1554332018.7668
MEM 431.261719 1554332018.8748
MEM 415.339844 1554332018.9816
MEM 428.539062 1554332019.0892
MEM 431.363281 1554332019.1972
MEM 415.445312 1554332019.3040
MEM 418.636719 1554332019.4116
MEM 431.460938 1554332019.5196
MEM 415.546875 1554332019.6264
MEM 426.738281 1554332019.7340
MEM 431.562500 1554332019.8419
MEM 415.644531 1554332019.9489
MEM 431.628906 1554332020.0667
MEM 398.667969 1554332020.1745
MEM 431.667969 1554332020.2826
MEM 415.746094 1554332020.3896
MEM 399.796875 1554332020.4967
MEM 431.765625 1554332020.6048
MEM 415.851562 1554332020.7120
MEM 399.898438 1554332020.8188
MEM 431.867188 1554332020.9268
MEM 415.949219 1554332021.0341
MEM 400.003906 1554332021.1409
MEM 431.972656 1554332021.2490
MEM 416.050781 1554332021.3562
MEM 400.101562 1554332021.4630
MEM 432.070312 1554332021.5712
MEM 416.277344 1554332021.6780
MEM 400.324219 1554332021.7847
MEM 432.292969 1554332021.8915
MEM 410.191406 1554332021.9984
MEM 432.363281 1554332022.1052
MEM 416.414062 1554332022.2134
MEM 432.398438 1554332022.3213
MEM 428.851562 1554332022.4293
MEM 400.531250 1554332022.5367
MEM 432.500000 1554332022.6441
MEM 429.988281 1554332022.7523
MEM 400.628906 1554332022.8595
MEM 432.835938 1554332022.9670
MEM 429.894531 1554332023.0751
MEM 400.796875 1554332023.1824
MEM 432.765625 1554332023.2899
MEM 430.250000 1554332023.3981
MEM 400.898438 1554332023.5054
MEM 432.867188 1554332023.6129
MEM 430.351562 1554332023.7210
MEM 400.996094 1554332023.8283
MEM 432.964844 1554332023.9357
MEM 430.714844 1554332024.0439
MEM 401.097656 1554332024.1512
MEM 433.066406 1554332024.2586
MEM 417.148438 1554332024.3760
MEM 433.132812 1554332024.4844
MEM 417.187500 1554332024.5912
MEM 401.527344 1554332024.6982
MEM 433.234375 1554332024.8051
MEM 417.285156 1554332024.9121
MEM 401.632812 1554332025.0191
MEM 433.339844 1554332025.1260
MEM 417.386719 1554332025.2332
MEM 401.730469 1554332025.3402
MEM 433.437500 1554332025.4471
MEM 417.488281 1554332025.5542
MEM 401.828125 1554332025.6612
MEM 433.535156 1554332025.7681
MEM 417.589844 1554332025.8752
MEM 401.933594 1554332025.9822
MEM 433.640625 1554332026.0891
MEM 417.687500 1554332026.1969
MEM 402.035156 1554332026.3039
MEM 433.742188 1554332026.4108
MEM 417.917969 1554332026.5179
MEM 433.902344 1554332026.6248
MEM 402.257812 1554332026.7318
MEM 433.964844 1554332026.8388
MEM 421.113281 1554332026.9456
MEM 402.363281 1554332027.0526
MEM 434.070312 1554332027.1596
MEM 421.210938 1554332027.2664
MEM 402.464844 1554332027.3733
MEM 434.171875 1554332027.4803
MEM 420.539062 1554332027.5872
MEM 402.562500 1554332027.6942
MEM 434.464844 1554332027.8012
MEM 421.738281 1554332027.9081
MEM 402.726562 1554332028.0151
MEM 434.433594 1554332028.1220
MEM 421.578125 1554332028.2290
MEM 402.832031 1554332028.3360
MEM 434.539062 1554332028.4430
MEM 421.679688 1554332028.5499
MEM 402.929688 1554332028.6568
MEM 418.652344 1554332028.7636
MEM 434.636719 1554332028.8714
MEM 430.292969 1554332028.9783
MEM 403.031250 1554332029.0853
MEM 434.738281 1554332029.1921
MEM 422.398438 1554332029.2989
MEM 403.132812 1554332029.4059
MEM 434.839844 1554332029.5129
MEM 421.980469 1554332029.6197
MEM 403.234375 1554332029.7267
MEM 434.941406 1554332029.8337
MEM 422.085938 1554332029.9404
MEM 403.332031 1554332030.0474
MEM 435.039062 1554332030.1544
MEM 422.187500 1554332030.2613
MEM 403.437500 1554332030.3682
MEM 435.144531 1554332030.4757
MEM 425.894531 1554332030.5825
MEM 403.539062 1554332030.6893
MEM 435.246094 1554332030.7963
MEM 419.296875 1554332030.9031
MEM 435.281250 1554332031.0277
MEM 435.343750 1554332031.1346
MEM 403.414062 1554332031.2416
MEM 435.515625 1554332031.3484
MEM 435.570312 1554332031.4555
MEM 403.636719 1554332031.5625
MEM 435.605469 1554332031.6693
MEM 435.675781 1554332031.7763
MEM 403.738281 1554332031.8835
MEM 435.707031 1554332031.9903
MEM 435.773438 1554332032.0974
MEM 403.843750 1554332032.2044
MEM 435.812500 1554332032.3113
MEM 435.875000 1554332032.4182
MEM 404.003906 1554332032.5253
MEM 435.972656 1554332032.6321
MEM 436.042969 1554332032.7391
MEM 404.105469 1554332032.8461
MEM 436.074219 1554332032.9530
MEM 436.140625 1554332033.0598
MEM 404.207031 1554332033.1669
MEM 436.175781 1554332033.2741
MEM 420.253906 1554332033.3809
MEM 409.453125 1554332033.4877
MEM 436.277344 1554332033.5948
MEM 420.359375 1554332033.7016
MEM 436.343750 1554332033.8084
MEM 436.375000 1554332033.9154
MEM 420.460938 1554332034.0223
MEM 421.656250 1554332034.1291
MEM 436.480469 1554332034.2361
MEM 420.558594 1554332034.3429
MEM 409.757812 1554332034.4498
MEM 436.582031 1554332034.6016
MEM 436.648438 1554332034.7085
MEM 408.062500 1554332034.8155
MEM 436.679688 1554332034.9226
MEM 436.750000 1554332035.0295
MEM 411.000000 1554332035.1365
MEM 436.781250 1554332035.2435
MEM 420.863281 1554332035.3518
MEM 404.917969 1554332035.4589
MEM 436.886719 1554332035.5659
MEM 420.964844 1554332035.6728
MEM 405.015625 1554332035.7797
MEM 436.984375 1554332035.8866
MEM 421.203125 1554332035.9934
MEM 405.242188 1554332036.1003
MEM 437.210938 1554332036.2072
MEM 421.292969 1554332036.3141
MEM 405.347656 1554332036.4209
MEM 437.316406 1554332036.5279
MEM 421.394531 1554332036.6347
MEM 405.445312 1554332036.7416
MEM 437.414062 1554332036.8486
MEM 421.496094 1554332036.9555
MEM 405.542969 1554332037.0624
MEM 437.707031 1554332037.1694
MEM 421.660156 1554332037.2762
MEM 405.710938 1554332037.3830
MEM 421.695312 1554332037.4906
MEM 437.679688 1554332037.5980
MEM 437.742188 1554332037.7050
MEM 405.812500 1554332037.8119
MEM 437.781250 1554332037.9189
MEM 435.527344 1554332038.0259
MEM 405.910156 1554332038.1329
MEM 437.878906 1554332038.2399
MEM 435.886719 1554332038.3469
MEM 406.015625 1554332038.4539
MEM 437.984375 1554332038.5608
MEM 435.984375 1554332038.6678
MEM 406.117188 1554332038.7748
MEM 438.085938 1554332038.8818
MEM 436.343750 1554332038.9889
MEM 406.214844 1554332039.0959
MEM 438.183594 1554332039.2029
MEM 436.191406 1554332039.3099
MEM 406.316406 1554332039.4169
MEM 438.285156 1554332039.5240
MEM 422.367188 1554332039.6307
MEM 438.351562 1554332039.7390
MEM 406.421875 1554332039.8459
MEM 438.390625 1554332039.9530
MEM 438.453125 1554332040.1016
MEM 438.488281 1554332040.2085
MEM 406.851562 1554332040.3154
MEM 438.558594 1554332040.4222
MEM 438.589844 1554332040.5293
MEM 406.949219 1554332040.6361
MEM 438.789062 1554332040.7429
MEM 438.816406 1554332040.8500
MEM 407.171875 1554332040.9568
MEM 438.878906 1554332041.0636
MEM 438.917969 1554332041.1707
MEM 407.277344 1554332041.2779
MEM 438.984375 1554332041.3847
MEM 439.015625 1554332041.4916
MEM 407.378906 1554332041.5984
MEM 439.085938 1554332041.7053
MEM 439.316406 1554332041.8124
MEM 407.539062 1554332041.9195
MEM 439.246094 1554332042.0264
MEM 423.300781 1554332042.1335
MEM 407.644531 1554332042.2406
MEM 439.351562 1554332042.3475
MEM 423.398438 1554332042.4547
MEM 407.746094 1554332042.5617
MEM 439.453125 1554332042.6686
MEM 423.500000 1554332042.7756
MEM 407.843750 1554332042.8825
MEM 439.550781 1554332042.9894
MEM 423.605469 1554332043.0964
MEM 407.945312 1554332043.2034
MEM 439.652344 1554332043.3104
MEM 423.703125 1554332043.4175
MEM 408.050781 1554332043.5245
MEM 439.757812 1554332043.6314
MEM 423.804688 1554332043.7385
MEM 408.148438 1554332043.8455
MEM 439.855469 1554332043.9524
MEM 407.925781 1554332044.0593
MEM 439.894531 1554332044.1666
MEM 423.972656 1554332044.2734
MEM 437.167969 1554332044.3803
MEM 439.992188 1554332044.4873
MEM 424.074219 1554332044.5941
MEM 411.265625 1554332044.7009
MEM 440.089844 1554332044.8079
MEM 424.175781 1554332044.9148
MEM 437.371094 1554332045.0216
MEM 440.195312 1554332045.1286
MEM 424.468750 1554332045.2354
MEM 427.535156 1554332045.3422
MEM 440.359375 1554332045.4492
MEM 440.425781 1554332045.6015
MEM 411.324219 1554332045.7084
MEM 440.457031 1554332045.8153
MEM 440.527344 1554332045.9222
MEM 414.523438 1554332046.0292
MEM 440.562500 1554332046.1362
MEM 440.625000 1554332046.2433
MEM 408.757812 1554332046.3513
MEM 440.726562 1554332046.4592
MEM 438.726562 1554332046.5674
MEM 408.855469 1554332046.6745
MEM 440.824219 1554332046.7819
MEM 438.574219 1554332046.8901
MEM 408.957031 1554332046.9973
MEM 440.925781 1554332047.1046
MEM 438.929688 1554332047.2128
MEM 409.062500 1554332047.3201
MEM 441.031250 1554332047.4275
MEM 438.515625 1554332047.5356
MEM 409.160156 1554332047.6428
MEM 441.128906 1554332047.7502
MEM 439.136719 1554332047.8583
MEM 409.261719 1554332047.9655
MEM 441.230469 1554332048.0728
MEM 438.976562 1554332048.1810
MEM 409.363281 1554332048.2882
MEM 441.332031 1554332048.3966
MEM 409.687500 1554332048.5036
MEM 441.394531 1554332048.6108
MEM 428.027344 1554332048.7177
MEM 409.792969 1554332048.8247
MEM 441.500000 1554332048.9317
MEM 427.867188 1554332049.0386
MEM 409.894531 1554332049.1455
MEM 441.601562 1554332049.2525
MEM 427.972656 1554332049.3594
MEM 409.992188 1554332049.4664
MEM 441.699219 1554332049.5734
MEM 428.074219 1554332049.6802
MEM 410.160156 1554332049.7872
MEM 441.867188 1554332049.8941
MEM 428.234375 1554332050.0010
MEM 410.261719 1554332050.1080
MEM 441.968750 1554332050.2149
MEM 426.015625 1554332050.3218
MEM 410.359375 1554332050.4287
MEM 442.066406 1554332050.5584
MEM 410.136719 1554332050.6653
MEM 442.335938 1554332050.7730
MEM 442.230469 1554332050.8800
MEM 410.296875 1554332050.9869
MEM 442.265625 1554332051.0940
MEM 442.335938 1554332051.2010
MEM 410.398438 1554332051.3080
MEM 442.367188 1554332051.4149
MEM 442.433594 1554332051.5219
MEM 410.503906 1554332051.6289
MEM 442.472656 1554332051.7360
MEM 442.535156 1554332051.8430
MEM 410.601562 1554332051.9499
MEM 442.570312 1554332052.0569
MEM 440.320312 1554332052.1639
MEM 410.703125 1554332052.2712
MEM 442.671875 1554332052.3782
MEM 439.906250 1554332052.4852
MEM 410.808594 1554332052.5921
MEM 442.777344 1554332052.6991
MEM 418.089844 1554332052.8066
MEM 442.839844 1554332052.9144
MEM 442.878906 1554332053.0216
MEM 411.238281 1554332053.1284
MEM 442.945312 1554332053.2356
MEM 442.976562 1554332053.3436
MEM 411.339844 1554332053.4504
MEM 443.046875 1554332053.5575
MEM 443.082031 1554332053.6655
MEM 411.437500 1554332053.7723
MEM 443.144531 1554332053.8794
MEM 443.183594 1554332053.9873
MEM 411.542969 1554332054.0941
MEM 443.468750 1554332054.2013
MEM 443.347656 1554332054.3091
MEM 411.710938 1554332054.4160
MEM 443.417969 1554332054.5231
MEM 443.449219 1554332054.6310
MEM 411.808594 1554332054.7378
MEM 443.515625 1554332054.8449
MEM 411.585938 1554332054.9530
MEM 443.554688 1554332055.0600
MEM 411.910156 1554332055.1667
MEM 443.835938 1554332055.2735
MEM 443.714844 1554332055.3803
MEM 412.078125 1554332055.4870
MEM 443.785156 1554332055.5939
MEM 427.832031 1554332055.7006
MEM 412.175781 1554332055.8073
MEM 443.882812 1554332055.9141
MEM 427.679688 1554332056.0208
MEM 443.921875 1554332056.1276
MEM 443.984375 1554332056.2345
MEM 413.085938 1554332056.3414
MEM 444.023438 1554332056.4483
MEM 444.089844 1554332056.5553
MEM 418.597656 1554332056.6624
MEM 425.351562 1554332056.7693
MEM 444.191406 1554332056.8761
MEM 419.734375 1554332056.9831
MEM 444.226562 1554332057.1362
MEM 444.289062 1554332057.2432
MEM 428.085938 1554332057.3503
MEM 427.554688 1554332057.4571
MEM 444.394531 1554332057.5639
MEM 419.675781 1554332057.6709
MEM 419.656250 1554332057.7778
MEM 444.496094 1554332057.8846
MEM 419.265625 1554332057.9916
MEM 433.753906 1554332058.0984
MEM 444.593750 1554332058.2052
MEM 419.625000 1554332058.3123
MEM 427.855469 1554332058.4191
MEM 444.695312 1554332058.5259
MEM 420.238281 1554332058.6329
MEM 415.960938 1554332058.7398
MEM 444.996094 1554332058.8466
MEM 419.886719 1554332058.9536
MEM 440.121094 1554332059.0605
MEM 444.960938 1554332059.1673
MEM 429.015625 1554332059.3042
MEM 435.976562 1554332059.4111
MEM 413.355469 1554332059.5180
MEM 445.062500 1554332059.6249
MEM 429.113281 1554332059.7319
MEM 413.523438 1554332059.8389
MEM 445.230469 1554332059.9458
MEM 429.277344 1554332060.0529
MEM 413.621094 1554332060.1599
MEM 445.328125 1554332060.2668
MEM 429.378906 1554332060.3739
MEM 413.718750 1554332060.4810
MEM 445.425781 1554332060.5879
MEM 429.480469 1554332060.6949
MEM 413.824219 1554332060.8018
MEM 445.531250 1554332060.9086
MEM 422.359375 1554332061.0155
MEM 440.792969 1554332061.1224
MEM 445.632812 1554332061.2292
MEM 419.628906 1554332061.3363
MEM 445.667969 1554332061.4432
MEM 436.964844 1554332061.5502
MEM 445.730469 1554332061.6571
MEM 445.769531 1554332061.7641
MEM 414.128906 1554332061.8709
MEM 445.835938 1554332061.9777
MEM 445.867188 1554332062.0849
MEM 414.230469 1554332062.1917
MEM 445.937500 1554332062.2985
MEM 445.968750 1554332062.4055
MEM 414.328125 1554332062.5123
MEM 446.035156 1554332062.6192
MEM 446.074219 1554332062.7262
MEM 414.429688 1554332062.8330
MEM 446.136719 1554332062.9398
MEM 446.171875 1554332063.0469
MEM 414.535156 1554332063.1537
MEM 446.457031 1554332063.2606
MEM 446.335938 1554332063.3677
MEM 414.695312 1554332063.4744
MEM 446.402344 1554332063.5812
MEM 420.402344 1554332063.6907
MEM 446.441406 1554332063.7977
MEM 424.074219 1554332063.9047
MEM 443.714844 1554332064.0115
MEM 446.539062 1554332064.1185
MEM 430.683594 1554332064.2254
MEM 411.875000 1554332064.3322
MEM 446.699219 1554332064.4393
MEM 430.785156 1554332064.5461
MEM 409.105469 1554332064.6529
MEM 446.804688 1554332064.7599
MEM 430.882812 1554332064.8667
MEM 409.207031 1554332064.9735
MEM 446.906250 1554332065.0805
MEM 430.988281 1554332065.1873
MEM 409.304688 1554332065.2940
MEM 447.003906 1554332065.4009
MEM 428.253906 1554332065.5079
MEM 447.074219 1554332065.6148
MEM 447.109375 1554332065.7217
MEM 415.464844 1554332065.8665
MEM 447.171875 1554332065.9757
MEM 447.210938 1554332066.0825
MEM 415.566406 1554332066.1894
MEM 447.273438 1554332066.2962
MEM 447.308594 1554332066.4032
MEM 415.671875 1554332066.5100
MEM 447.378906 1554332066.6169
MEM 447.410156 1554332066.7239
MEM 415.769531 1554332066.8305
MEM 447.476562 1554332066.9374
MEM 447.515625 1554332067.0443
MEM 415.871094 1554332067.1511
MEM 447.578125 1554332067.2579
MEM 447.613281 1554332067.3649
MEM 415.976562 1554332067.4718
MEM 415.808594 1554332067.6239
MEM 447.777344 1554332067.7309
MEM 445.781250 1554332067.8380
MEM 415.910156 1554332067.9449
MEM 447.878906 1554332068.0627
MEM 416.234375 1554332068.1696
MEM 447.941406 1554332068.2766
MEM 447.980469 1554332068.3834
MEM 416.402344 1554332068.4904
MEM 448.109375 1554332068.5975
MEM 448.140625 1554332068.7043
MEM 416.503906 1554332068.8113
MEM 448.210938 1554332068.9183
MEM 448.246094 1554332069.0254
MEM 427.167969 1554332069.1324
MEM 448.308594 1554332069.2393
MEM 448.347656 1554332069.3462
MEM 432.429688 1554332069.4530
MEM 410.746094 1554332069.5599
MEM 448.445312 1554332069.6669
MEM 432.531250 1554332069.7737
MEM 448.515625 1554332069.8805
MEM 448.546875 1554332069.9874
MEM 432.628906 1554332070.0943
MEM 448.613281 1554332070.2261
MEM 448.652344 1554332070.3337
MEM 417.007812 1554332070.4407
MEM 448.714844 1554332070.5474
MEM 448.750000 1554332070.6543
MEM 417.113281 1554332070.7612
MEM 448.820312 1554332070.8680
MEM 448.851562 1554332070.9750
MEM 417.210938 1554332071.0818
MEM 448.917969 1554332071.1886
MEM 448.957031 1554332071.2956
MEM 417.312500 1554332071.4024
MEM 449.019531 1554332071.5092
MEM 449.054688 1554332071.6162
MEM 417.414062 1554332071.7230
MEM 449.121094 1554332071.8298
MEM 449.347656 1554332071.9369
MEM 417.578125 1554332072.0437
MEM 449.285156 1554332072.1505
MEM 449.320312 1554332072.2575
MEM 417.675781 1554332072.3643
MEM 449.382812 1554332072.4727
MEM 417.453125 1554332072.5795
MEM 449.656250 1554332072.6864
MEM 447.488281 1554332072.7933
MEM 417.613281 1554332072.9002
MEM 449.582031 1554332073.0072
MEM 447.589844 1554332073.1142
MEM 417.718750 1554332073.2211
MEM 449.687500 1554332073.3279
MEM 447.687500 1554332073.4349
MEM 417.820312 1554332073.5418
MEM 449.789062 1554332073.6487
MEM 448.046875 1554332073.7556
MEM 417.917969 1554332073.8625
MEM 449.886719 1554332073.9694
MEM 447.378906 1554332074.0764
MEM 418.019531 1554332074.1833
MEM 449.988281 1554332074.2903
MEM 440.515625 1554332074.3971
MEM 418.125000 1554332074.5040
MEM 434.109375 1554332074.6109
MEM 418.449219 1554332074.7177
MEM 450.156250 1554332074.8246
MEM 434.207031 1554332074.9323
MEM 418.554688 1554332075.0393
MEM 450.261719 1554332075.1461
MEM 434.308594 1554332075.2531
MEM 418.652344 1554332075.3602
MEM 450.359375 1554332075.4671
MEM 434.410156 1554332075.5741
MEM 418.750000 1554332075.6811
MEM 450.457031 1554332075.7880
MEM 434.511719 1554332075.8950
MEM 418.855469 1554332076.0021
MEM 450.562500 1554332076.1090
MEM 434.609375 1554332076.2160
MEM 418.957031 1554332076.3230
MEM 450.859375 1554332076.4299
MEM 434.777344 1554332076.5369
MEM 419.117188 1554332076.6440
MEM 434.839844 1554332076.7520
MEM 450.824219 1554332076.8589
MEM 434.878906 1554332076.9657
MEM 419.222656 1554332077.0728
MEM 451.144531 1554332077.1797
MEM 438.132812 1554332077.2865
MEM 419.386719 1554332077.3934
MEM 451.093750 1554332077.5004
MEM 438.234375 1554332077.6072
MEM 419.484375 1554332077.7141
MEM 451.191406 1554332077.8210
MEM 438.082031 1554332077.9278
MEM 419.585938 1554332078.0347
MEM 451.292969 1554332078.1416
MEM 438.695312 1554332078.2484
MEM 419.691406 1554332078.3553
MEM 451.398438 1554332078.4622
MEM 438.281250 1554332078.5691
MEM 419.789062 1554332078.6761
MEM 451.496094 1554332078.7830
MEM 435.550781 1554332078.9341
MEM 419.890625 1554332079.0411
MEM 451.597656 1554332079.1481
MEM 435.648438 1554332079.2549
MEM 419.992188 1554332079.3618
MEM 451.699219 1554332079.4687
MEM 435.746094 1554332079.5764
MEM 420.093750 1554332079.6834
MEM 451.800781 1554332079.7903
MEM 435.851562 1554332079.8973
MEM 420.191406 1554332080.0044
MEM 451.898438 1554332080.1113
MEM 435.953125 1554332080.2182
MEM 420.296875 1554332080.3253
MEM 452.003906 1554332080.4322
MEM 436.050781 1554332080.5391
MEM 420.398438 1554332080.6462
MEM 452.105469 1554332080.7531
MEM 436.351562 1554332080.8602
MEM 420.558594 1554332080.9672
MEM 452.265625 1554332081.0741
