CMDLINE python do_luvoir_AWS_BW10_small.py
MEM 615.609375 1557942831.6074
MEM 649.953125 1557942831.7268
MEM 297.101562 1557942831.8467
MEM 481.253906 1557942831.9654
MEM 567.527344 1557942832.0842
MEM 689.347656 1557942832.2016
MEM 777.824219 1557942832.3208
MEM 692.421875 1557942832.4407
MEM 618.457031 1557942832.5598
MEM 445.246094 1557942832.6786
MEM 399.316406 1557942832.7968
MEM 543.253906 1557942832.9152
MEM 663.527344 1557942833.0355
MEM 511.246094 1557942833.1546
MEM 567.320312 1557942833.2725
MEM 616.832031 1557942833.3909
MEM 602.339844 1557942833.5091
MEM 341.167969 1557942833.6294
MEM 301.316406 1557942833.7486
MEM 643.289062 1557942833.8676
MEM 689.347656 1557942833.9856
MEM 633.675781 1557942834.1039
MEM 675.675781 1557942834.2235
MEM 582.578125 1557942834.3430
MEM 556.441406 1557942834.4616
MEM 339.167969 1557942834.5801
MEM 507.253906 1557942834.6986
MEM 601.527344 1557942834.8184
MEM 695.347656 1557942834.9373
MEM 809.824219 1557942835.0559
MEM 706.421875 1557942835.1740
MEM 627.730469 1557942835.2931
MEM 367.316406 1557942835.4128
MEM 325.316406 1557942835.5326
MEM 659.394531 1557942835.6513
MEM 695.347656 1557942835.7700
MEM 655.675781 1557942835.8880
MEM 695.144531 1557942836.0071
MEM 588.578125 1557942836.1275
MEM 637.175781 1557942836.2472
MEM 275.101562 1557942836.3663
MEM 467.253906 1557942836.4851
MEM 545.500000 1557942836.6034
MEM 695.347656 1557942836.7224
MEM 763.824219 1557942836.8425
MEM 811.824219 1557942836.9622
MEM 617.683594 1557942837.0807
MEM 568.441406 1557942837.2003
MEM 373.316406 1557942837.3184
MEM 527.253906 1557942837.4375
MEM 635.527344 1557942837.5575
MEM 481.246094 1557942837.6775
MEM 695.394531 1557942837.7966
MEM 590.832031 1557942837.9152
MEM 656.000000 1557942838.0336
MEM 209.101562 1557942838.1497
MEM 401.316406 1557942838.2687
MEM 547.253906 1557942838.3871
MEM 661.527344 1557942838.5055
MEM 499.246094 1557942838.6253
MEM 695.394531 1557942838.7451
MEM 612.832031 1557942838.8645
MEM 649.753906 1557942838.9833
MEM 267.101562 1557942839.1014
MEM 217.101562 1557942839.2203
MEM 589.289062 1557942839.3401
MEM 695.320312 1557942839.4592
MEM 573.312500 1557942839.5794
MEM 621.574219 1557942839.6982
MEM 684.933594 1557942839.8162
MEM 633.472656 1557942839.9357
MEM 421.316406 1557942840.0561
MEM 379.441406 1557942840.1757
MEM 695.394531 1557942840.2950
MEM 695.347656 1557942840.4138
MEM 693.675781 1557942840.5315
MEM 733.660156 1557942840.6507
MEM 604.429688 1557942840.7706
MEM 560.441406 1557942840.8901
MEM 341.167969 1557942840.9981
MEM 483.253906 1557942841.1161
MEM 563.500000 1557942841.2351
MEM 695.347656 1557942841.3553
MEM 781.824219 1557942841.4749
MEM 698.421875 1557942841.5941
MEM 620.457031 1557942841.7129
MEM 257.101562 1557942841.8308
MEM 207.101562 1557942841.9499
MEM 583.289062 1557942842.0698
MEM 695.347656 1557942842.1892
MEM 565.312500 1557942842.3080
MEM 611.574219 1557942842.4289
MEM 678.933594 1557942842.5478
MEM 633.453125 1557942842.6656
MEM 411.316406 1557942842.7848
MEM 365.441406 1557942842.9042
MEM 687.394531 1557942843.0224
MEM 695.347656 1557942843.1404
MEM 679.675781 1557942843.2592
MEM 721.660156 1557942843.3786
MEM 596.625000 1557942843.4978
MEM 558.187500 1557942843.6166
MEM 321.167969 1557942843.7349
MEM 495.253906 1557942843.8530
MEM 583.527344 1557942843.9731
MEM 695.347656 1557942844.0926
MEM 801.824219 1557942844.2110
MEM 702.421875 1557942844.3298
MEM 635.457031 1557942844.4474
MEM 572.929688 1557942844.5672
MEM 399.316406 1557942844.6866
MEM 547.253906 1557942844.8054
MEM 669.527344 1557942844.9241
MEM 509.246094 1557942845.0370
MEM 695.394531 1557942845.1554
MEM 590.832031 1557942845.2730
MEM 656.000000 1557942845.3927
MEM 209.101562 1557942845.5117
MEM 413.316406 1557942845.6304
MEM 557.253906 1557942845.7483
MEM 679.527344 1557942845.8670
MEM 521.246094 1557942845.9868
MEM 579.574219 1557942846.1065
MEM 634.832031 1557942846.2253
MEM 606.339844 1557942846.3435
MEM 299.101562 1557942846.4615
MEM 249.316406 1557942846.5813
MEM 613.289062 1557942846.7006
MEM 695.347656 1557942846.8190
MEM 601.519531 1557942846.9372
MEM 645.574219 1557942847.0555
MEM 710.402344 1557942847.1753
MEM 637.175781 1557942847.2943
MEM 435.316406 1557942847.4132
MEM 389.441406 1557942847.5314
MEM 451.246094 1557942847.6493
MEM 695.347656 1557942847.7692
MEM 697.605469 1557942847.8889
MEM 745.824219 1557942848.0078
MEM 610.429688 1557942848.1265
MEM 221.250000 1557942848.2437
MEM 419.464844 1557942848.3633
MEM 563.402344 1557942848.4828
MEM 693.675781 1557942848.6019
MEM 535.394531 1557942848.7206
MEM 591.722656 1557942848.8383
MEM 640.980469 1557942848.9577
MEM 631.878906 1557942849.0777
MEM 217.371094 1557942849.1964
MEM 421.710938 1557942849.3157
MEM 491.769531 1557942849.4335
MEM 699.617188 1557942849.5524
MEM 724.093750 1557942849.6723
MEM 774.093750 1557942849.7916
MEM 618.218750 1557942849.9104
MEM 572.710938 1557942850.0289
MEM 365.585938 1557942850.1472
MEM 525.523438 1557942850.2674
MEM 639.796875 1557942850.3874
MEM 485.515625 1557942850.5060
MEM 699.664062 1557942850.6252
MEM 593.101562 1557942850.7432
MEM 650.738281 1557942850.8619
MEM 259.371094 1557942850.9817
MEM 217.371094 1557942851.1011
MEM 593.558594 1557942851.2201
MEM 699.617188 1557942851.3398
MEM 581.789062 1557942851.4610
MEM 633.843750 1557942851.5789
MEM 697.203125 1557942851.6978
MEM 638.667969 1557942851.8179
MEM 323.441406 1557942851.9378
MEM 281.589844 1557942852.0571
MEM 633.562500 1557942852.1763
MEM 699.621094 1557942852.2947
MEM 625.792969 1557942852.4127
MEM 667.949219 1557942852.5325
MEM 714.675781 1557942852.6515
MEM 654.222656 1557942852.7704
MEM 401.589844 1557942852.8886
MEM 699.609375 1557942853.0071
MEM 821.507812 1557942853.1266
MEM 848.554688 1557942853.2461
MEM 704.761719 1557942853.3647
MEM 848.886719 1557942853.4832
MEM 824.781250 1557942853.6013
MEM 324.324219 1557942853.7206
MEM 718.835938 1557942853.8395
MEM 865.058594 1557942853.9588
MEM 830.781250 1557942854.0769
MEM 319.996094 1557942854.1950
MEM 83.640625 1557942854.3142
MEM 163.988281 1557942854.4344
MEM 478.414062 1557942854.5534
MEM 455.421875 1557942854.6746
MEM 586.953125 1557942854.7935
MEM 525.570312 1557942854.9115
MEM 220.957031 1557942855.0312
MEM 98.882812 1557942855.1512
MEM 106.769531 1557942855.2712
MEM 112.574219 1557942855.3905
MEM 118.019531 1557942855.5094
MEM 120.937500 1557942855.6280
MEM 125.308594 1557942855.7493
MEM 129.339844 1557942855.8677
MEM 132.890625 1557942855.9876
MEM 136.125000 1557942856.1081
MEM 136.125000 1557942856.2288
MEM 136.125000 1557942856.3493
MEM 136.125000 1557942856.4690
MEM 136.382812 1557942856.5878
MEM 138.207031 1557942856.7068
MEM 142.933594 1557942856.8248
MEM 149.527344 1557942856.9448
MEM 153.136719 1557942857.0650
MEM 159.566406 1557942857.1853
MEM 169.070312 1557942857.3048
MEM 170.699219 1557942857.4241
MEM 173.285156 1557942857.5428
MEM 176.281250 1557942857.6612
MEM 180.179688 1557942857.7813
MEM 181.953125 1557942857.9018
MEM 182.796875 1557942858.0227
MEM 184.929688 1557942858.1430
MEM 188.257812 1557942858.2634
MEM 229.878906 1557942858.3832
MEM 240.765625 1557942858.5022
MEM 316.730469 1557942858.6216
MEM 611.964844 1557942858.7367
MEM 626.093750 1557942858.8570
MEM 634.347656 1557942858.9713
MEM 641.093750 1557942859.0845
MEM 641.093750 1557942859.1993
MEM 641.093750 1557942859.3148
MEM 646.574219 1557942859.4302
MEM 656.441406 1557942859.5444
MEM 638.625000 1557942859.6588
MEM 643.199219 1557942859.7725
MEM 643.203125 1557942859.8874
MEM 643.203125 1557942860.0034
MEM 656.488281 1557942860.1176
MEM 658.488281 1557942860.2309
MEM 654.453125 1557942860.3454
MEM 658.550781 1557942860.4588
MEM 658.550781 1557942860.5721
MEM 658.542969 1557942860.6853
MEM 658.550781 1557942860.7982
MEM 658.550781 1557942860.9112
MEM 658.476562 1557942861.0244
MEM 658.554688 1557942861.1377
MEM 660.582031 1557942861.2509
MEM 660.582031 1557942861.3658
MEM 660.582031 1557942861.4801
MEM 660.718750 1557942861.5950
MEM 660.718750 1557942861.7103
MEM 660.582031 1557942861.8256
MEM 660.722656 1557942861.9391
MEM 630.300781 1557942862.0523
MEM 630.300781 1557942862.1654
MEM 630.300781 1557942862.2785
MEM 630.300781 1557942862.3918
MEM 630.300781 1557942862.5050
MEM 630.300781 1557942862.6181
MEM 630.300781 1557942862.7319
MEM 630.300781 1557942862.8458
MEM 642.554688 1557942862.9598
MEM 645.261719 1557942863.0743
MEM 645.304688 1557942863.1900
MEM 652.589844 1557942863.3046
MEM 660.589844 1557942863.4184
MEM 660.589844 1557942863.5316
MEM 660.687500 1557942863.6449
MEM 660.589844 1557942863.7581
MEM 660.593750 1557942863.8712
MEM 660.593750 1557942863.9854
MEM 660.593750 1557942864.0996
MEM 660.593750 1557942864.2144
MEM 660.593750 1557942864.3300
MEM 660.593750 1557942864.4451
MEM 660.730469 1557942864.5614
MEM 660.718750 1557942864.6755
MEM 630.308594 1557942864.7888
MEM 630.308594 1557942864.9019
MEM 630.308594 1557942865.0148
MEM 630.308594 1557942865.1281
MEM 630.308594 1557942865.2423
MEM 638.566406 1557942865.3564
MEM 645.312500 1557942865.4703
MEM 645.312500 1557942865.5855
MEM 652.597656 1557942865.7006
MEM 660.601562 1557942865.8143
MEM 660.601562 1557942865.9276
MEM 660.601562 1557942866.0408
MEM 660.601562 1557942866.1540
MEM 660.601562 1557942866.2671
MEM 660.570312 1557942866.3813
MEM 660.601562 1557942866.4956
MEM 660.601562 1557942866.6101
MEM 660.601562 1557942866.7258
MEM 660.738281 1557942866.8409
MEM 660.601562 1557942866.9543
MEM 630.316406 1557942867.0673
MEM 630.316406 1557942867.1804
MEM 630.316406 1557942867.2935
MEM 630.316406 1557942867.4074
MEM 630.570312 1557942867.5215
MEM 642.570312 1557942867.6357
MEM 645.320312 1557942867.7501
MEM 645.320312 1557942867.8660
MEM 656.601562 1557942867.9807
MEM 660.605469 1557942868.0940
MEM 660.605469 1557942868.2072
MEM 660.605469 1557942868.3205
MEM 660.605469 1557942868.4336
MEM 660.605469 1557942868.5474
MEM 660.605469 1557942868.6616
MEM 660.605469 1557942868.7764
MEM 660.605469 1557942868.8917
MEM 660.605469 1557942869.0074
MEM 660.742188 1557942869.1231
MEM 660.605469 1557942869.2372
MEM 660.605469 1557942869.3505
MEM 630.320312 1557942869.4637
MEM 630.320312 1557942869.5769
MEM 630.324219 1557942869.6900
MEM 630.324219 1557942869.8042
MEM 636.578125 1557942869.9184
MEM 645.324219 1557942870.0322
MEM 645.324219 1557942870.1473
MEM 652.609375 1557942870.2626
MEM 660.609375 1557942870.3764
MEM 660.609375 1557942870.4897
MEM 660.609375 1557942870.6029
MEM 660.609375 1557942870.7161
MEM 660.609375 1557942870.8292
MEM 660.609375 1557942870.9434
MEM 660.609375 1557942871.0576
MEM 660.578125 1557942871.1719
MEM 660.609375 1557942871.2875
MEM 660.609375 1557942871.4023
MEM 660.609375 1557942871.5157
MEM 630.328125 1557942871.6289
MEM 630.328125 1557942871.7420
MEM 630.328125 1557942871.8551
MEM 630.328125 1557942871.9690
MEM 630.582031 1557942872.0832
MEM 644.582031 1557942872.1971
MEM 645.328125 1557942872.3120
MEM 645.328125 1557942872.4280
MEM 658.613281 1557942872.5423
MEM 660.675781 1557942872.6560
MEM 660.613281 1557942872.7694
MEM 660.613281 1557942872.8826
MEM 660.613281 1557942872.9961
MEM 660.613281 1557942873.1093
MEM 660.613281 1557942873.2233
MEM 660.613281 1557942873.3372
MEM 660.570312 1557942873.4519
MEM 660.613281 1557942873.5676
MEM 660.617188 1557942873.6822
MEM 660.617188 1557942873.7955
MEM 630.335938 1557942873.9087
MEM 630.335938 1557942874.0218
MEM 630.335938 1557942874.1350
MEM 630.335938 1557942874.2490
MEM 634.589844 1557942874.3632
MEM 645.335938 1557942874.4768
MEM 645.335938 1557942874.5915
MEM 647.335938 1557942874.7079
MEM 660.621094 1557942874.8221
MEM 660.621094 1557942874.9354
MEM 660.664062 1557942875.0524
MEM 660.621094 1557942875.1682
MEM 660.621094 1557942875.2839
MEM 660.621094 1557942875.3995
MEM 660.621094 1557942875.5173
MEM 660.625000 1557942875.6355
MEM 660.625000 1557942875.7549
MEM 660.625000 1557942875.8726
MEM 660.625000 1557942875.9880
MEM 660.628906 1557942876.1023
MEM 660.628906 1557942876.2167
MEM 660.628906 1557942876.3317
MEM 630.343750 1557942876.4475
MEM 630.343750 1557942876.5634
MEM 630.343750 1557942876.6789
MEM 630.343750 1557942876.7947
MEM 630.343750 1557942876.9127
MEM 645.343750 1557942877.0320
MEM 645.343750 1557942877.1523
MEM 652.628906 1557942877.2706
MEM 650.628906 1557942877.3894
MEM 656.628906 1557942877.5077
MEM 660.632812 1557942877.6240
MEM 660.632812 1557942877.7412
MEM 660.632812 1557942877.8576
MEM 660.632812 1557942877.9732
MEM 660.597656 1557942878.0890
MEM 660.632812 1557942878.2050
MEM 660.636719 1557942878.3231
MEM 660.636719 1557942878.4418
MEM 660.636719 1557942878.5607
MEM 660.636719 1557942878.6774
MEM 660.636719 1557942878.7920
MEM 660.636719 1557942878.9067
MEM 660.636719 1557942879.0219
MEM 630.351562 1557942879.1379
MEM 630.351562 1557942879.2537
MEM 630.351562 1557942879.3694
MEM 630.351562 1557942879.4852
MEM 630.355469 1557942879.6031
MEM 645.355469 1557942879.7226
MEM 645.355469 1557942879.8430
MEM 652.640625 1557942879.9617
MEM 660.640625 1557942880.0786
MEM 660.640625 1557942880.1955
MEM 660.640625 1557942880.3123
MEM 660.640625 1557942880.4282
MEM 660.640625 1557942880.5439
MEM 660.640625 1557942880.6598
MEM 660.640625 1557942880.7776
MEM 660.640625 1557942880.8960
MEM 660.640625 1557942881.0154
MEM 660.640625 1557942881.1328
MEM 660.640625 1557942881.2497
MEM 660.640625 1557942881.3640
MEM 660.644531 1557942881.4790
MEM 646.363281 1557942881.5948
MEM 630.363281 1557942881.7107
MEM 630.363281 1557942881.8265
MEM 630.363281 1557942881.9424
MEM 630.617188 1557942882.0605
MEM 645.363281 1557942882.1800
MEM 645.363281 1557942882.3002
MEM 654.648438 1557942882.4189
MEM 660.648438 1557942882.5354
MEM 660.648438 1557942882.6524
MEM 660.648438 1557942882.7689
MEM 660.648438 1557942882.8847
MEM 660.648438 1557942883.0005
MEM 660.648438 1557942883.1164
MEM 660.648438 1557942883.2344
MEM 660.648438 1557942883.3532
MEM 660.648438 1557942883.4722
MEM 660.785156 1557942883.5901
MEM 660.785156 1557942883.7057
MEM 660.785156 1557942883.8206
MEM 660.785156 1557942883.9351
MEM 660.785156 1557942884.0495
MEM 660.785156 1557942884.1646
MEM 630.363281 1557942884.2806
MEM 630.363281 1557942884.3967
MEM 630.363281 1557942884.5124
MEM 630.363281 1557942884.6281
MEM 630.363281 1557942884.7457
MEM 642.617188 1557942884.8646
MEM 645.496094 1557942884.9844
MEM 645.496094 1557942885.1035
MEM 656.777344 1557942885.2218
MEM 660.777344 1557942885.3383
MEM 660.777344 1557942885.4550
MEM 660.777344 1557942885.5719
MEM 660.656250 1557942885.6879
MEM 660.656250 1557942885.8036
MEM 660.656250 1557942885.9192
MEM 660.656250 1557942886.0368
MEM 660.656250 1557942886.1550
MEM 660.656250 1557942886.2745
MEM 660.656250 1557942886.3924
MEM 660.656250 1557942886.5080
MEM 660.656250 1557942886.6224
MEM 660.656250 1557942886.7370
MEM 660.656250 1557942886.8524
MEM 630.375000 1557942886.9686
MEM 630.375000 1557942887.0842
MEM 630.375000 1557942887.1999
MEM 630.375000 1557942887.3169
MEM 636.628906 1557942887.4351
MEM 645.375000 1557942887.5544
MEM 645.378906 1557942887.6741
MEM 654.628906 1557942887.7925
MEM 660.664062 1557942887.9090
MEM 660.664062 1557942888.0259
MEM 660.664062 1557942888.1425
MEM 660.664062 1557942888.2582
MEM 660.664062 1557942888.3739
MEM 660.664062 1557942888.4897
MEM 660.664062 1557942888.6077
MEM 660.664062 1557942888.7267
MEM 660.664062 1557942888.8458
MEM 660.664062 1557942888.9630
MEM 660.664062 1557942889.0782
MEM 660.664062 1557942889.1926
MEM 660.667969 1557942889.3076
MEM 660.667969 1557942889.4231
MEM 630.382812 1557942889.5392
MEM 630.386719 1557942889.6550
MEM 630.386719 1557942889.7705
MEM 630.386719 1557942889.8882
MEM 644.640625 1557942890.0072
MEM 645.386719 1557942890.1275
MEM 650.671875 1557942890.2464
MEM 658.644531 1557942890.3639
MEM 660.671875 1557942890.4804
MEM 660.671875 1557942890.5974
MEM 660.671875 1557942890.7137
MEM 660.671875 1557942890.8298
MEM 660.671875 1557942890.9456
MEM 660.671875 1557942891.0626
MEM 660.808594 1557942891.1795
MEM 660.671875 1557942891.2975
MEM 660.664062 1557942891.4163
MEM 660.675781 1557942891.5352
MEM 660.675781 1557942891.6520
MEM 660.679688 1557942891.7670
MEM 660.679688 1557942891.8814
MEM 660.679688 1557942891.9964
MEM 660.816406 1557942892.1125
MEM 660.679688 1557942892.2273
MEM 660.679688 1557942892.3417
MEM 660.679688 1557942892.4568
MEM 630.394531 1557942892.5728
MEM 630.394531 1557942892.6887
MEM 630.394531 1557942892.8045
MEM 630.394531 1557942892.9207
MEM 630.394531 1557942893.0388
MEM 645.394531 1557942893.1584
MEM 645.394531 1557942893.2789
MEM 652.679688 1557942893.3974
MEM 660.679688 1557942893.5142
MEM 660.679688 1557942893.6312
MEM 660.683594 1557942893.7477
MEM 660.683594 1557942893.8634
MEM 660.683594 1557942893.9791
MEM 660.683594 1557942894.0952
MEM 660.683594 1557942894.2133
MEM 660.683594 1557942894.3324
MEM 660.683594 1557942894.4512
MEM 660.683594 1557942894.5673
MEM 660.683594 1557942894.6822
MEM 660.683594 1557942894.7968
MEM 660.683594 1557942894.9121
MEM 630.398438 1557942895.0283
MEM 630.398438 1557942895.1440
MEM 630.398438 1557942895.2596
MEM 630.398438 1557942895.3767
MEM 640.652344 1557942895.4954
MEM 645.398438 1557942895.6156
MEM 647.398438 1557942895.7345
MEM 658.683594 1557942895.8522
MEM 660.683594 1557942895.9687
MEM 660.683594 1557942896.0857
MEM 660.652344 1557942896.2020
MEM 660.683594 1557942896.3176
MEM 660.683594 1557942896.4334
MEM 660.683594 1557942896.5506
MEM 660.683594 1557942896.6685
MEM 660.683594 1557942896.7882
MEM 660.683594 1557942896.9064
MEM 660.683594 1557942897.0222
MEM 660.683594 1557942897.1366
MEM 660.683594 1557942897.2515
MEM 646.398438 1557942897.3673
MEM 630.398438 1557942897.4834
MEM 630.398438 1557942897.5991
MEM 630.398438 1557942897.7149
MEM 630.398438 1557942897.8329
MEM 645.398438 1557942897.9525
MEM 645.398438 1557942898.0728
MEM 652.683594 1557942898.1914
MEM 660.683594 1557942898.3078
MEM 660.683594 1557942898.4249
MEM 660.683594 1557942898.5413
MEM 660.683594 1557942898.6570
MEM 660.683594 1557942898.7728
MEM 660.683594 1557942898.8891
MEM 660.683594 1557942899.0070
MEM 660.683594 1557942899.1258
MEM 660.683594 1557942899.2447
MEM 660.683594 1557942899.3610
MEM 660.652344 1557942899.4762
MEM 660.683594 1557942899.5906
MEM 660.820312 1557942899.7054
MEM 660.820312 1557942899.8205
MEM 630.398438 1557942899.9365
MEM 630.398438 1557942900.0524
MEM 630.398438 1557942900.1680
MEM 630.398438 1557942900.2838
MEM 630.398438 1557942900.4019
MEM 645.398438 1557942900.5214
MEM 645.398438 1557942900.6418
MEM 652.683594 1557942900.7603
MEM 660.683594 1557942900.8772
MEM 660.683594 1557942900.9941
MEM 660.683594 1557942901.1106
MEM 660.683594 1557942901.2264
MEM 660.683594 1557942901.3420
MEM 660.683594 1557942901.4580
MEM 660.683594 1557942901.5761
MEM 660.683594 1557942901.6949
MEM 660.683594 1557942901.8138
MEM 660.683594 1557942901.9306
MEM 660.683594 1557942902.0455
MEM 660.683594 1557942902.1601
MEM 660.683594 1557942902.2754
MEM 630.402344 1557942902.3917
MEM 630.402344 1557942902.5072
MEM 630.402344 1557942902.6228
MEM 630.402344 1557942902.7423
MEM 638.656250 1557942902.8608
MEM 645.402344 1557942902.9803
MEM 645.402344 1557942903.0997
MEM 656.687500 1557942903.2179
MEM 660.687500 1557942903.3340
MEM 660.687500 1557942903.4509
MEM 660.687500 1557942903.5676
MEM 660.687500 1557942903.6832
MEM 660.687500 1557942903.7989
MEM 660.687500 1557942903.9154
MEM 660.687500 1557942904.0335
MEM 660.687500 1557942904.1525
MEM 660.687500 1557942904.2714
MEM 660.824219 1557942904.3904
MEM 660.687500 1557942904.5077
MEM 660.687500 1557942904.6230
MEM 660.691406 1557942904.7374
MEM 660.691406 1557942904.8522
MEM 630.406250 1557942904.9680
MEM 630.406250 1557942905.0840
MEM 630.406250 1557942905.1996
MEM 630.406250 1557942905.3153
MEM 630.406250 1557942905.4331
MEM 645.406250 1557942905.5524
