CMDLINE python do_luvoir_telserv2_BW10_medium.py
MEM 2837.675781 1557950701.4641
MEM 2818.859375 1557950701.5869
MEM 2791.898438 1557950701.7101
MEM 2837.675781 1557950701.8343
MEM 2837.675781 1557950701.9535
MEM 2802.859375 1557950702.0688
MEM 2837.675781 1557950702.1858
MEM 2837.675781 1557950702.3022
MEM 2776.640625 1557950702.4176
MEM 2837.675781 1557950702.5324
MEM 2837.675781 1557950702.6531
MEM 2792.007812 1557950702.7745
MEM 2837.675781 1557950702.8996
MEM 2837.675781 1557950703.0252
MEM 2816.859375 1557950703.1481
MEM 2779.300781 1557950703.2710
MEM 2837.675781 1557950703.3954
MEM 2837.675781 1557950703.5206
MEM 2807.160156 1557950703.6453
MEM 2808.328125 1557950703.7686
MEM 2837.675781 1557950703.8910
MEM 2837.675781 1557950704.0166
MEM 2807.160156 1557950704.1421
MEM 2837.675781 1557950704.2657
MEM 2837.675781 1557950704.3881
MEM 2837.675781 1557950704.5120
MEM 2807.160156 1557950704.6359
MEM 2837.675781 1557950704.7570
MEM 2837.675781 1557950704.8818
MEM 2821.664062 1557950705.0041
MEM 2791.898438 1557950705.1270
MEM 2837.675781 1557950705.2511
MEM 2837.675781 1557950705.3757
MEM 2808.859375 1557950705.5005
MEM 2776.640625 1557950705.6236
MEM 2837.675781 1557950705.7467
MEM 2837.675781 1557950705.8719
MEM 2807.160156 1557950705.9972
MEM 2837.675781 1557950706.1199
MEM 2837.675781 1557950706.2423
MEM 2837.675781 1557950706.3664
MEM 2807.160156 1557950706.4899
MEM 2837.675781 1557950706.6153
MEM 2837.675781 1557950706.7399
MEM 2837.675781 1557950706.8620
MEM 2791.898438 1557950706.9862
MEM 2837.675781 1557950707.1112
MEM 2837.675781 1557950707.2369
MEM 2816.859375 1557950707.3599
MEM 2789.527344 1557950707.4828
MEM 2837.675781 1557950707.6072
MEM 2837.675781 1557950707.7324
MEM 2807.160156 1557950707.8572
MEM 2837.675781 1557950707.9804
MEM 2837.675781 1557950708.1022
MEM 2837.675781 1557950708.2273
MEM 2807.160156 1557950708.3519
MEM 2837.675781 1557950708.4764
MEM 2837.675781 1557950708.5995
MEM 2837.675781 1557950708.7222
MEM 2802.859375 1557950708.8461
MEM 2837.675781 1557950708.9713
MEM 2837.675781 1557950709.0958
MEM 2821.558594 1557950709.2179
MEM 2791.898438 1557950709.3411
MEM 2837.675781 1557950709.4653
MEM 2837.675781 1557950709.5897
MEM 2810.859375 1557950709.7141
MEM 2776.640625 1557950709.8369
MEM 2837.675781 1557950709.9601
MEM 2837.675781 1557950710.0834
MEM 2807.160156 1557950710.2086
MEM 2837.675781 1557950710.3318
MEM 2837.675781 1557950710.4545
MEM 2837.675781 1557950710.5787
MEM 2807.160156 1557950710.6986
MEM 2837.675781 1557950710.8248
MEM 2837.675781 1557950710.9496
MEM 2837.675781 1557950711.0721
MEM 2791.898438 1557950711.1961
MEM 2837.675781 1557950711.3209
MEM 2837.675781 1557950711.4465
MEM 2812.859375 1557950711.5702
MEM 2776.640625 1557950711.6931
MEM 2837.675781 1557950711.8169
MEM 2837.675781 1557950711.9426
MEM 2807.160156 1557950712.0673
MEM 2837.675781 1557950712.1904
MEM 2837.675781 1557950712.3125
MEM 2837.675781 1557950712.4379
MEM 2807.160156 1557950712.5625
MEM 2837.675781 1557950712.6871
MEM 2837.675781 1557950712.8101
MEM 2837.675781 1557950712.9328
MEM 2802.859375 1557950713.0575
MEM 2837.675781 1557950713.1826
MEM 2837.675781 1557950713.3074
MEM 2821.613281 1557950713.4297
MEM 2791.898438 1557950713.5531
MEM 2837.675781 1557950713.6773
MEM 2837.675781 1557950713.8022
MEM 2810.859375 1557950713.9272
MEM 2776.640625 1557950714.0503
MEM 2837.675781 1557950714.1740
MEM 2837.675781 1557950714.3000
MEM 2807.160156 1557950714.4246
MEM 2837.675781 1557950714.5482
MEM 2837.675781 1557950714.6703
MEM 2837.675781 1557950714.7957
MEM 2807.160156 1557950714.9202
MEM 2837.675781 1557950715.0398
MEM 2837.675781 1557950715.1558
MEM 2807.160156 1557950715.2716
MEM 2837.675781 1557950715.3878
MEM 2837.675781 1557950715.5045
MEM 2791.898438 1557950715.6206
MEM 2837.675781 1557950715.7364
MEM 2837.675781 1557950715.8515
MEM 2837.675781 1557950715.9667
MEM 2837.675781 1557950716.0818
MEM 2807.160156 1557950716.1973
MEM 2837.675781 1557950716.3201
MEM 2837.675781 1557950716.4424
MEM 2837.675781 1557950716.5671
MEM 2807.160156 1557950716.6922
MEM 2837.675781 1557950716.8169
MEM 2837.675781 1557950716.9407
MEM 2837.675781 1557950717.0634
MEM 2796.859375 1557950717.1875
MEM 2837.675781 1557950717.3127
MEM 2837.675781 1557950717.4380
MEM 2818.859375 1557950717.5607
MEM 2791.898438 1557950717.6839
MEM 2837.675781 1557950717.8081
MEM 2837.675781 1557950717.9334
MEM 2807.804688 1557950718.0581
MEM 2775.699219 1557950718.1815
MEM 2837.675781 1557950718.3045
MEM 2837.675781 1557950718.4296
MEM 2807.160156 1557950718.5550
MEM 2837.675781 1557950718.6781
MEM 2837.675781 1557950718.7968
MEM 2837.675781 1557950718.9211
MEM 2807.160156 1557950719.0441
MEM 2837.675781 1557950719.1671
MEM 2837.675781 1557950719.2863
MEM 2807.160156 1557950719.4060
MEM 2837.675781 1557950719.5257
MEM 2837.675781 1557950719.6439
MEM 2837.675781 1557950719.7638
MEM 2802.859375 1557950719.8881
MEM 2837.675781 1557950720.0132
MEM 2837.675781 1557950720.1384
MEM 2820.859375 1557950720.2612
MEM 2791.898438 1557950720.3849
MEM 2837.675781 1557950720.5089
MEM 2837.675781 1557950720.6344
MEM 2807.160156 1557950720.7551
MEM 2837.675781 1557950720.8787
MEM 2837.675781 1557950721.0014
MEM 2837.675781 1557950721.1261
MEM 2807.160156 1557950721.2497
MEM 2837.675781 1557950721.3756
MEM 2837.675781 1557950721.5003
MEM 2837.675781 1557950721.6226
MEM 2791.898438 1557950721.7403
MEM 2837.675781 1557950721.8595
MEM 2837.675781 1557950721.9755
MEM 2837.675781 1557950722.0904
MEM 2837.675781 1557950722.2059
MEM 2807.160156 1557950722.3215
MEM 2837.675781 1557950722.4372
MEM 2837.675781 1557950722.5527
MEM 2794.859375 1557950722.6685
MEM 2837.675781 1557950722.7843
MEM 2837.675781 1557950722.8997
MEM 2837.675781 1557950723.0141
MEM 2837.675781 1557950723.1295
MEM 2807.160156 1557950723.2452
MEM 2837.675781 1557950723.3609
MEM 2837.675781 1557950723.4764
MEM 2802.859375 1557950723.6009
MEM 2837.675781 1557950723.7261
MEM 2837.675781 1557950723.8512
MEM 2822.417969 1557950723.9734
MEM 2791.898438 1557950724.0971
MEM 2837.675781 1557950724.2221
MEM 2837.675781 1557950724.3472
MEM 2812.859375 1557950724.4713
MEM 2776.640625 1557950724.5940
MEM 2837.675781 1557950724.7121
MEM 2837.675781 1557950724.8277
MEM 2837.675781 1557950724.9428
MEM 2837.675781 1557950725.0577
MEM 2807.160156 1557950725.1730
MEM 2837.675781 1557950725.2884
MEM 2837.675781 1557950725.4046
MEM 2807.160156 1557950725.5294
MEM 2837.675781 1557950725.6525
MEM 2837.675781 1557950725.7751
MEM 2837.675781 1557950725.9003
MEM 2807.160156 1557950726.0253
MEM 2837.675781 1557950726.1499
MEM 2837.675781 1557950726.2729
MEM 2837.675781 1557950726.3956
MEM 2804.859375 1557950726.5199
MEM 2837.675781 1557950726.6455
MEM 2837.675781 1557950726.7702
MEM 2822.257812 1557950726.8924
MEM 2791.898438 1557950727.0160
MEM 2837.675781 1557950727.1402
MEM 2837.675781 1557950727.2647
MEM 2810.859375 1557950727.3896
MEM 2776.640625 1557950727.5128
MEM 2837.675781 1557950727.6361
MEM 2837.675781 1557950727.7614
MEM 2807.160156 1557950727.8862
MEM 2837.675781 1557950728.0090
MEM 2837.675781 1557950728.1314
MEM 2837.675781 1557950728.2562
MEM 2807.160156 1557950728.3815
MEM 2837.675781 1557950728.5061
MEM 2837.675781 1557950728.6297
MEM 2837.675781 1557950728.7524
MEM 2794.859375 1557950728.8765
MEM 2837.675781 1557950729.0013
MEM 2837.675781 1557950729.1264
MEM 2820.859375 1557950729.2491
MEM 2791.898438 1557950729.3726
MEM 2837.675781 1557950729.4965
MEM 2837.675781 1557950729.6221
MEM 2808.699219 1557950729.7468
MEM 2776.640625 1557950729.8700
MEM 2837.675781 1557950729.9931
MEM 2837.675781 1557950730.1183
MEM 2807.160156 1557950730.2437
MEM 2837.675781 1557950730.3669
MEM 2837.675781 1557950730.4894
MEM 2837.675781 1557950730.6134
MEM 2807.160156 1557950730.7372
MEM 2837.675781 1557950730.8623
MEM 2837.675781 1557950730.9869
MEM 2837.675781 1557950731.1088
MEM 2791.898438 1557950731.2336
MEM 2837.675781 1557950731.3587
MEM 2837.675781 1557950731.4843
MEM 2816.859375 1557950731.6073
MEM 2791.898438 1557950731.7308
MEM 2837.675781 1557950731.8557
MEM 2837.675781 1557950731.9813
MEM 2807.996094 1557950732.1060
MEM 2776.406250 1557950732.2295
MEM 2837.675781 1557950732.3527
MEM 2837.675781 1557950732.4780
MEM 2807.160156 1557950732.6033
MEM 2837.675781 1557950732.7261
MEM 2837.675781 1557950732.8488
MEM 2837.675781 1557950732.9735
MEM 2807.160156 1557950733.0987
MEM 2837.675781 1557950733.2234
MEM 2837.675781 1557950733.3471
MEM 2837.675781 1557950733.4698
MEM 2796.859375 1557950733.5945
MEM 2837.675781 1557950733.7193
MEM 2837.675781 1557950733.8444
MEM 2820.859375 1557950733.9673
MEM 2791.898438 1557950734.0908
MEM 2837.675781 1557950734.2145
MEM 2837.675781 1557950734.3399
MEM 2808.859375 1557950734.4648
MEM 2776.640625 1557950734.5881
MEM 2837.675781 1557950734.7117
MEM 2837.675781 1557950734.8335
MEM 2807.160156 1557950734.9592
MEM 2837.675781 1557950735.0832
MEM 2837.675781 1557950735.2060
MEM 2837.675781 1557950735.3304
MEM 2807.160156 1557950735.4541
MEM 2837.675781 1557950735.5800
MEM 2837.675781 1557950735.7048
MEM 2837.675781 1557950735.8271
MEM 2791.898438 1557950735.9524
MEM 2837.675781 1557950736.0775
MEM 2837.675781 1557950736.2036
MEM 2812.859375 1557950736.3276
MEM 2776.640625 1557950736.4510
MEM 2837.675781 1557950736.5750
MEM 2837.675781 1557950736.7010
MEM 2807.160156 1557950736.8258
MEM 2837.675781 1557950736.9491
MEM 2837.675781 1557950737.0711
MEM 2837.675781 1557950737.1969
MEM 2807.160156 1557950737.3219
MEM 2837.675781 1557950737.4466
MEM 2837.675781 1557950737.5698
MEM 2837.675781 1557950737.6932
MEM 2804.859375 1557950737.8176
MEM 2837.675781 1557950737.9429
MEM 2837.675781 1557950738.0676
MEM 2821.953125 1557950738.1898
MEM 2791.898438 1557950738.3132
MEM 2837.675781 1557950738.4378
MEM 2837.675781 1557950738.5621
MEM 2810.859375 1557950738.6867
MEM 2776.640625 1557950738.8098
MEM 2837.675781 1557950738.9328
MEM 2837.675781 1557950739.0581
MEM 2807.160156 1557950739.1837
MEM 2837.675781 1557950739.3065
MEM 2837.675781 1557950739.4292
MEM 2837.675781 1557950739.5535
MEM 2807.160156 1557950739.6783
MEM 2837.675781 1557950739.8032
MEM 2837.675781 1557950739.9271
MEM 2837.675781 1557950740.0495
MEM 2794.859375 1557950740.1747
MEM 2837.675781 1557950740.3001
MEM 2837.675781 1557950740.4251
MEM 2818.859375 1557950740.5478
MEM 2791.898438 1557950740.6713
MEM 2837.675781 1557950740.7950
MEM 2837.675781 1557950740.9204
MEM 2807.703125 1557950741.0451
MEM 2778.328125 1557950741.1682
MEM 2837.675781 1557950741.2908
MEM 2837.675781 1557950741.4154
MEM 2807.160156 1557950741.5406
MEM 2837.675781 1557950741.6641
MEM 2837.675781 1557950741.7867
MEM 2837.675781 1557950741.9109
MEM 2807.160156 1557950742.0353
MEM 2837.675781 1557950742.1604
MEM 2837.675781 1557950742.2839
MEM 2837.675781 1557950742.4068
MEM 2796.859375 1557950742.5313
MEM 2837.675781 1557950742.6563
MEM 2837.675781 1557950742.7815
MEM 2810.859375 1557950742.8995
MEM 2776.640625 1557950743.0227
MEM 2837.675781 1557950743.1425
MEM 2837.675781 1557950743.2652
MEM 2807.160156 1557950743.3907
MEM 2837.675781 1557950743.5149
MEM 2837.675781 1557950743.6380
MEM 2837.675781 1557950743.7625
MEM 2807.160156 1557950743.8869
MEM 2837.675781 1557950744.0130
MEM 2837.675781 1557950744.1378
MEM 2837.675781 1557950744.2607
MEM 2791.898438 1557950744.3857
MEM 2837.675781 1557950744.5106
MEM 2837.675781 1557950744.6367
MEM 2814.859375 1557950744.7600
MEM 2776.640625 1557950744.8833
MEM 2837.675781 1557950745.0080
MEM 2837.675781 1557950745.1334
MEM 2807.160156 1557950745.2582
MEM 2837.675781 1557950745.3814
MEM 2837.675781 1557950745.5040
MEM 2837.675781 1557950745.6304
MEM 2807.160156 1557950745.7558
MEM 2837.675781 1557950745.8797
MEM 2837.675781 1557950746.0021
MEM 2837.675781 1557950746.1264
MEM 2807.160156 1557950746.2502
MEM 2837.675781 1557950746.3760
MEM 2837.675781 1557950746.5008
MEM 2837.675781 1557950746.6231
MEM 2791.898438 1557950746.7481
MEM 2837.675781 1557950746.8730
MEM 2837.675781 1557950746.9991
MEM 2812.859375 1557950747.1229
MEM 2776.640625 1557950747.2461
MEM 2837.675781 1557950747.3710
MEM 2837.675781 1557950747.4964
MEM 2807.160156 1557950747.6211
MEM 2837.675781 1557950747.7400
MEM 2837.675781 1557950747.8557
MEM 2816.859375 1557950747.9786
MEM 2791.898438 1557950748.1026
MEM 2837.675781 1557950748.2272
MEM 2837.675781 1557950748.3529
MEM 2807.843750 1557950748.4778
MEM 2761.507812 1557950748.6010
MEM 2837.675781 1557950748.7237
MEM 2837.675781 1557950748.8485
MEM 2807.160156 1557950748.9739
MEM 2837.675781 1557950749.0975
MEM 2837.675781 1557950749.2199
MEM 2837.675781 1557950749.3442
MEM 2807.160156 1557950749.4688
MEM 2837.675781 1557950749.5942
MEM 2837.675781 1557950749.7187
MEM 2837.675781 1557950749.8405
MEM 2794.859375 1557950749.9664
MEM 2837.675781 1557950750.0919
MEM 2837.675781 1557950750.2173
MEM 2820.859375 1557950750.3401
MEM 2791.898438 1557950750.4640
MEM 2837.675781 1557950750.5880
MEM 2837.675781 1557950750.7138
MEM 2807.574219 1557950750.8386
MEM 2761.507812 1557950750.9621
MEM 2837.675781 1557950751.0850
MEM 2837.675781 1557950751.2098
MEM 2807.160156 1557950751.3351
MEM 2837.675781 1557950751.4587
MEM 2837.675781 1557950751.5815
MEM 2837.675781 1557950751.7056
MEM 2807.160156 1557950751.8295
MEM 2837.675781 1557950751.9555
MEM 2837.675781 1557950752.0800
MEM 2837.675781 1557950752.2019
MEM 2791.917969 1557950752.3277
MEM 2837.675781 1557950752.4527
MEM 2837.675781 1557950752.5781
MEM 2816.859375 1557950752.7013
MEM 2791.898438 1557950752.8251
MEM 2837.675781 1557950752.9496
MEM 2837.675781 1557950753.0752
MEM 2807.335938 1557950753.2000
MEM 2792.328125 1557950753.3234
MEM 2837.675781 1557950753.4460
MEM 2837.675781 1557950753.5710
MEM 2807.160156 1557950753.6963
MEM 2837.675781 1557950753.8198
MEM 2837.675781 1557950753.9425
MEM 2837.675781 1557950754.0667
MEM 2807.160156 1557950754.1906
MEM 2837.675781 1557950754.3164
MEM 2837.675781 1557950754.4413
MEM 2837.675781 1557950754.5636
MEM 2791.898438 1557950754.6886
MEM 2837.675781 1557950754.8138
MEM 2837.675781 1557950754.9397
MEM 2814.859375 1557950755.0631
MEM 2783.347656 1557950755.1865
MEM 2837.675781 1557950755.3112
MEM 2837.675781 1557950755.4366
MEM 2807.160156 1557950755.5615
MEM 2837.675781 1557950755.6849
MEM 2837.675781 1557950755.8078
MEM 2837.675781 1557950755.9334
MEM 2807.160156 1557950756.0589
MEM 2837.675781 1557950756.1826
MEM 2837.675781 1557950756.3051
MEM 2837.675781 1557950756.4292
MEM 2807.160156 1557950756.5529
MEM 2837.675781 1557950756.6790
MEM 2837.675781 1557950756.8037
MEM 2837.273438 1557950756.9267
MEM 2791.898438 1557950757.0517
MEM 2837.675781 1557950757.1764
MEM 2837.675781 1557950757.3019
MEM 2812.859375 1557950757.4258
MEM 2776.640625 1557950757.5490
MEM 2837.675781 1557950757.6737
MEM 2837.675781 1557950757.7992
MEM 2807.160156 1557950757.9238
MEM 2837.675781 1557950758.0468
MEM 2837.675781 1557950758.1693
MEM 2837.675781 1557950758.2954
MEM 2807.160156 1557950758.4208
MEM 2837.675781 1557950758.5444
MEM 2837.675781 1557950758.6669
MEM 2837.675781 1557950758.7904
MEM 2807.160156 1557950758.9149
MEM 2837.675781 1557950759.0410
MEM 2837.675781 1557950759.1659
MEM 2837.675781 1557950759.2883
MEM 2791.898438 1557950759.4131
MEM 2837.675781 1557950759.5382
MEM 2837.675781 1557950759.6640
MEM 2816.859375 1557950759.7873
MEM 2791.812500 1557950759.9107
MEM 2837.675781 1557950760.0351
MEM 2837.675781 1557950760.1603
MEM 2807.160156 1557950760.2850
MEM 2837.675781 1557950760.4084
MEM 2837.675781 1557950760.5292
MEM 2837.675781 1557950760.6446
MEM 2837.675781 1557950760.7597
MEM 2837.675781 1557950760.8748
MEM 2807.160156 1557950760.9902
MEM 2837.675781 1557950761.1062
MEM 2837.675781 1557950761.2224
MEM 2807.160156 1557950761.3409
MEM 2837.675781 1557950761.4566
MEM 2837.675781 1557950761.5733
MEM 2791.898438 1557950761.6895
MEM 2837.675781 1557950761.8052
MEM 2837.675781 1557950761.9203
MEM 2837.675781 1557950762.0355
MEM 2837.675781 1557950762.1580
MEM 2837.675781 1557950762.2804
MEM 2807.160156 1557950762.4052
MEM 2837.675781 1557950762.5298
MEM 2837.675781 1557950762.6528
MEM 2837.675781 1557950762.7763
MEM 2802.859375 1557950762.9010
MEM 2837.675781 1557950763.0266
MEM 2837.675781 1557950763.1513
MEM 2837.054688 1557950763.2739
MEM 2791.898438 1557950763.3986
MEM 2837.675781 1557950763.5236
MEM 2837.675781 1557950763.6490
MEM 2812.859375 1557950763.7729
MEM 2776.640625 1557950763.8960
MEM 2837.675781 1557950764.0198
MEM 2837.675781 1557950764.1451
MEM 2807.160156 1557950764.2697
MEM 2837.675781 1557950764.3931
MEM 2837.675781 1557950764.5155
MEM 2837.675781 1557950764.6407
MEM 2807.160156 1557950764.7651
MEM 2837.675781 1557950764.8897
MEM 2837.675781 1557950765.0126
MEM 2837.675781 1557950765.1358
MEM 2798.859375 1557950765.2596
MEM 2837.675781 1557950765.3839
MEM 2837.675781 1557950765.5092
MEM 2818.859375 1557950765.6318
MEM 2791.898438 1557950765.7552
MEM 2837.675781 1557950765.8789
MEM 2837.675781 1557950766.0037
MEM 2807.160156 1557950766.1285
MEM 2837.675781 1557950766.2519
MEM 2837.675781 1557950766.3741
MEM 2837.675781 1557950766.4993
MEM 2807.160156 1557950766.6235
MEM 2837.675781 1557950766.7482
MEM 2837.675781 1557950766.8719
MEM 2837.675781 1557950766.9947
MEM 2794.859375 1557950767.1201
MEM 2837.675781 1557950767.2457
MEM 2837.675781 1557950767.3670
MEM 2807.160156 1557950767.4828
MEM 2837.675781 1557950767.5991
MEM 2837.675781 1557950767.7250
MEM 2814.859375 1557950767.8486
MEM 2776.640625 1557950767.9716
MEM 2837.675781 1557950768.0962
MEM 2837.675781 1557950768.2213
MEM 2807.160156 1557950768.3460
MEM 2837.675781 1557950768.4691
MEM 2837.675781 1557950768.5917
MEM 2837.675781 1557950768.7175
MEM 2807.160156 1557950768.8430
MEM 2837.675781 1557950768.9667
MEM 2837.675781 1557950769.0893
MEM 2837.675781 1557950769.2137
MEM 2807.160156 1557950769.3382
MEM 2837.675781 1557950769.4636
MEM 2837.675781 1557950769.5879
MEM 2837.675781 1557950769.7108
MEM 2794.859375 1557950769.8357
MEM 2837.675781 1557950769.9611
MEM 2837.675781 1557950770.0864
MEM 2818.859375 1557950770.2091
MEM 2791.898438 1557950770.3330
MEM 2837.675781 1557950770.4571
MEM 2837.675781 1557950770.5828
MEM 2808.859375 1557950770.7076
MEM 2776.640625 1557950770.8309
MEM 2837.675781 1557950770.9542
MEM 2837.675781 1557950771.0796
MEM 2807.160156 1557950771.2045
MEM 2837.675781 1557950771.3281
MEM 2837.675781 1557950771.4511
MEM 2837.675781 1557950771.5753
MEM 2807.160156 1557950771.6999
MEM 2837.675781 1557950771.8256
MEM 2837.675781 1557950771.9498
MEM 2837.675781 1557950772.0721
MEM 2796.859375 1557950772.1978
MEM 2837.675781 1557950772.3231
MEM 2837.675781 1557950772.4485
MEM 2820.859375 1557950772.5714
MEM 2776.640625 1557950772.6913
MEM 2837.675781 1557950772.8133
MEM 2837.675781 1557950772.9346
MEM 2807.160156 1557950773.0535
MEM 2837.675781 1557950773.1784
MEM 2837.675781 1557950773.3019
MEM 2837.675781 1557950773.4247
MEM 2798.859375 1557950773.5490
MEM 2837.675781 1557950773.6736
MEM 2837.675781 1557950773.7992
MEM 2818.859375 1557950773.9221
MEM 2791.898438 1557950774.0460
MEM 2837.675781 1557950774.1705
MEM 2837.675781 1557950774.2954
MEM 2807.472656 1557950774.4204
MEM 2762.328125 1557950774.5440
MEM 2837.675781 1557950774.6669
MEM 2837.675781 1557950774.7918
MEM 2807.160156 1557950774.9167
MEM 2837.675781 1557950775.0406
MEM 2837.675781 1557950775.1636
MEM 2837.675781 1557950775.2838
MEM 2791.898438 1557950775.4065
MEM 2837.675781 1557950775.5320
MEM 2837.675781 1557950775.6575
MEM 2818.859375 1557950775.7807
MEM 2791.898438 1557950775.9047
MEM 2837.675781 1557950776.0292
MEM 2837.675781 1557950776.1553
MEM 2810.859375 1557950776.2804
MEM 2778.328125 1557950776.4039
MEM 2837.675781 1557950776.5187
MEM 2837.675781 1557950776.6417
MEM 2791.898438 1557950776.7671
MEM 2837.675781 1557950776.8899
MEM 2837.675781 1557950777.0078
MEM 2807.160156 1557950777.1300
MEM 2837.675781 1557950777.2544
MEM 2837.675781 1557950777.3775
MEM 2837.675781 1557950777.5019
MEM 2807.160156 1557950777.6259
MEM 2837.675781 1557950777.7521
MEM 2837.675781 1557950777.8768
MEM 2837.675781 1557950777.9994
MEM 2791.898438 1557950778.1239
MEM 2837.675781 1557950778.2489
MEM 2837.675781 1557950778.3751
MEM 2814.859375 1557950778.4987
MEM 2776.640625 1557950778.6215
MEM 2837.675781 1557950778.7459
MEM 2837.675781 1557950778.8713
MEM 2807.160156 1557950778.9960
MEM 2837.675781 1557950779.1193
MEM 2837.675781 1557950779.2413
MEM 2837.675781 1557950779.3677
MEM 2807.160156 1557950779.4925
MEM 2837.675781 1557950779.6168
MEM 2837.675781 1557950779.7401
MEM 2837.675781 1557950779.8635
MEM 2806.902344 1557950779.9876
MEM 2837.675781 1557950780.1130
MEM 2837.675781 1557950780.2378
MEM 2836.859375 1557950780.3603
MEM 2791.898438 1557950780.4845
MEM 2837.675781 1557950780.6099
MEM 2837.675781 1557950780.7353
MEM 2812.859375 1557950780.8592
MEM 2776.640625 1557950780.9823
MEM 2837.675781 1557950781.1060
MEM 2837.675781 1557950781.2319
MEM 2807.160156 1557950781.3566
MEM 2837.675781 1557950781.4798
MEM 2837.675781 1557950781.6019
MEM 2837.675781 1557950781.7272
MEM 2807.160156 1557950781.8520
MEM 2837.675781 1557950781.9765
MEM 2837.675781 1557950782.0996
MEM 2837.675781 1557950782.2224
MEM 2802.859375 1557950782.3468
MEM 2837.675781 1557950782.4718
MEM 2837.675781 1557950782.5965
MEM 2821.558594 1557950782.7187
MEM 2791.898438 1557950782.8418
MEM 2837.675781 1557950782.9657
MEM 2837.675781 1557950783.0915
MEM 2808.859375 1557950783.2161
MEM 2776.640625 1557950783.3395
MEM 2837.675781 1557950783.4633
MEM 2837.675781 1557950783.5898
MEM 2807.160156 1557950783.7145
MEM 2837.675781 1557950783.8379
MEM 2837.675781 1557950783.9598
MEM 2837.675781 1557950784.0853
MEM 2807.160156 1557950784.2102
MEM 2837.675781 1557950784.3349
MEM 2837.675781 1557950784.4577
MEM 2837.675781 1557950784.5803
MEM 2802.859375 1557950784.7050
MEM 2837.675781 1557950784.8300
MEM 2837.675781 1557950784.9547
MEM 2821.382812 1557950785.0771
MEM 2791.898438 1557950785.2008
MEM 2837.675781 1557950785.3253
MEM 2837.675781 1557950785.4498
MEM 2810.859375 1557950785.5743
MEM 2776.640625 1557950785.6973
MEM 2837.675781 1557950785.8210
MEM 2837.675781 1557950785.9467
MEM 2807.160156 1557950786.0714
MEM 2837.675781 1557950786.1950
MEM 2837.675781 1557950786.3171
MEM 2837.675781 1557950786.4428
MEM 2807.160156 1557950786.5673
MEM 2837.675781 1557950786.6920
MEM 2837.675781 1557950786.8152
MEM 2837.675781 1557950786.9379
MEM 2796.859375 1557950787.0623
MEM 2837.675781 1557950787.1875
MEM 2837.675781 1557950787.3126
MEM 2818.859375 1557950787.4354
MEM 2791.898438 1557950787.5590
MEM 2837.675781 1557950787.6831
MEM 2837.675781 1557950787.8089
MEM 2807.910156 1557950787.9336
MEM 2762.093750 1557950788.0564
MEM 2837.675781 1557950788.1793
MEM 2837.675781 1557950788.3043
MEM 2807.160156 1557950788.4293
MEM 2837.675781 1557950788.5527
MEM 2837.675781 1557950788.6754
MEM 2837.675781 1557950788.8001
MEM 2807.160156 1557950788.9249
MEM 2837.675781 1557950789.0496
MEM 2837.675781 1557950789.1732
MEM 2837.675781 1557950789.2957
MEM 2794.859375 1557950789.4214
MEM 2837.675781 1557950789.5467
MEM 2837.675781 1557950789.6719
MEM 2818.859375 1557950789.7949
MEM 2791.898438 1557950789.9185
MEM 2837.675781 1557950790.0425
MEM 2837.675781 1557950790.1681
MEM 2808.324219 1557950790.2928
MEM 2776.578125 1557950790.4163
MEM 2837.675781 1557950790.5393
MEM 2837.675781 1557950790.6644
MEM 2807.160156 1557950790.7897
MEM 2837.675781 1557950790.9127
MEM 2837.675781 1557950791.0350
MEM 2837.675781 1557950791.1591
MEM 2807.160156 1557950791.2842
MEM 2837.675781 1557950791.4087
MEM 2837.675781 1557950791.5324
MEM 2837.675781 1557950791.6551
MEM 2796.859375 1557950791.7793
MEM 2837.675781 1557950791.9040
MEM 2837.675781 1557950792.0293
MEM 2820.859375 1557950792.1521
MEM 2791.898438 1557950792.2753
MEM 2837.675781 1557950792.3992
MEM 2837.675781 1557950792.5248
MEM 2808.808594 1557950792.6495
MEM 2776.640625 1557950792.7728
MEM 2837.675781 1557950792.8958
MEM 2837.675781 1557950793.0210
MEM 2807.160156 1557950793.1464
MEM 2837.675781 1557950793.2695
MEM 2837.675781 1557950793.3920
MEM 2837.675781 1557950793.5160
MEM 2807.160156 1557950793.6405
MEM 2837.675781 1557950793.7653
MEM 2837.675781 1557950793.8890
MEM 2837.675781 1557950794.0118
MEM 2798.859375 1557950794.1363
MEM 2837.675781 1557950794.2609
MEM 2837.675781 1557950794.3858
MEM 2816.859375 1557950794.5086
MEM 2791.898438 1557950794.6322
MEM 2837.675781 1557950794.7566
MEM 2837.675781 1557950794.8820
MEM 2807.792969 1557950795.0066
MEM 2762.328125 1557950795.1296
MEM 2837.675781 1557950795.2523
MEM 2837.675781 1557950795.3766
MEM 2807.160156 1557950795.5020
MEM 2837.675781 1557950795.6256
MEM 2837.675781 1557950795.7480
MEM 2837.675781 1557950795.8725
MEM 2807.160156 1557950795.9965
MEM 2837.675781 1557950796.1221
MEM 2837.675781 1557950796.2462
MEM 2837.675781 1557950796.3687
MEM 2791.898438 1557950796.4928
MEM 2837.675781 1557950796.6175
MEM 2837.675781 1557950796.7430
MEM 2812.859375 1557950796.8671
MEM 2776.640625 1557950796.9902
MEM 2837.675781 1557950797.1140
