CMDLINE python do_luvoir_telserv3_BW10_small_N500.py
MEM 6053.621094 1558539528.3407
MEM 6053.621094 1558539528.4543
MEM 6053.621094 1558539528.5676
MEM 6053.621094 1558539528.6813
MEM 6053.621094 1558539528.7945
MEM 6053.621094 1558539528.9080
MEM 6053.621094 1558539529.0217
MEM 6053.621094 1558539529.1353
MEM 6053.621094 1558539529.2486
MEM 6053.621094 1558539529.3620
MEM 6053.621094 1558539529.4755
MEM 6053.621094 1558539529.5888
MEM 6053.621094 1558539529.7023
MEM 6053.621094 1558539529.8160
MEM 6053.621094 1558539529.9295
MEM 6053.621094 1558539530.0431
MEM 6053.621094 1558539530.1563
MEM 6053.621094 1558539530.2701
MEM 6053.621094 1558539530.3836
MEM 6053.621094 1558539530.4971
MEM 6053.621094 1558539530.6107
MEM 6053.621094 1558539530.7242
MEM 6053.621094 1558539530.8376
MEM 6053.621094 1558539530.9513
MEM 6053.621094 1558539531.0647
MEM 6053.621094 1558539531.1781
MEM 6053.621094 1558539531.2915
MEM 6053.621094 1558539531.4045
MEM 6053.621094 1558539531.5181
MEM 6053.621094 1558539531.6317
MEM 6053.621094 1558539531.7453
MEM 6053.621094 1558539531.8590
MEM 6053.621094 1558539531.9726
MEM 6053.621094 1558539532.0863
MEM 6053.621094 1558539532.1999
MEM 6053.621094 1558539532.3134
MEM 6053.621094 1558539532.4267
MEM 6053.621094 1558539532.5403
MEM 6053.621094 1558539532.6537
MEM 6053.621094 1558539532.7684
MEM 6053.621094 1558539532.8820
MEM 6053.621094 1558539532.9952
MEM 6053.621094 1558539533.1088
MEM 6053.621094 1558539533.2224
MEM 6053.621094 1558539533.3354
MEM 6053.621094 1558539533.4486
MEM 6053.621094 1558539533.5622
MEM 6053.621094 1558539533.6754
MEM 6053.621094 1558539533.7890
MEM 6053.621094 1558539533.9025
MEM 6053.621094 1558539534.0163
MEM 6053.621094 1558539534.1299
MEM 6053.621094 1558539534.2432
MEM 6053.621094 1558539534.3569
MEM 6053.621094 1558539534.4706
MEM 6053.621094 1558539534.5840
MEM 6053.621094 1558539534.6976
MEM 6053.621094 1558539534.8110
MEM 6053.621094 1558539534.9244
MEM 6053.621094 1558539535.0381
MEM 6053.621094 1558539535.1517
MEM 6053.621094 1558539535.2652
MEM 6053.621094 1558539535.3785
MEM 6053.621094 1558539535.4917
MEM 6053.621094 1558539535.6054
MEM 6053.621094 1558539535.7191
MEM 6053.621094 1558539535.8325
MEM 6053.621094 1558539535.9460
MEM 6053.621094 1558539536.0597
MEM 6053.621094 1558539536.1732
MEM 6053.621094 1558539536.2865
MEM 6053.621094 1558539536.4001
MEM 6053.621094 1558539536.5137
MEM 6053.621094 1558539536.6272
MEM 6053.621094 1558539536.7408
MEM 6053.621094 1558539536.8542
MEM 6053.621094 1558539536.9678
MEM 6053.621094 1558539537.0813
MEM 6053.621094 1558539537.1947
MEM 6053.621094 1558539537.3084
MEM 6053.621094 1558539537.4215
MEM 6053.621094 1558539537.5347
MEM 6053.621094 1558539537.6484
MEM 6053.621094 1558539537.7622
MEM 6053.621094 1558539537.8757
MEM 6053.621094 1558539537.9893
MEM 6053.621094 1558539538.1027
MEM 6053.621094 1558539538.2161
MEM 6053.621094 1558539538.3297
MEM 6053.621094 1558539538.4433
MEM 6053.621094 1558539538.5569
MEM 6053.621094 1558539538.6705
MEM 6053.621094 1558539538.7838
MEM 6053.621094 1558539538.8974
MEM 6053.621094 1558539539.0108
MEM 6053.621094 1558539539.1242
MEM 6053.621094 1558539539.2379
MEM 6053.621094 1558539539.3512
MEM 6053.621094 1558539539.4641
MEM 6053.621094 1558539539.5777
MEM 6053.621094 1558539539.6911
MEM 6053.621094 1558539539.8045
MEM 6053.621094 1558539539.9181
MEM 6053.621094 1558539540.0317
MEM 6053.621094 1558539540.1449
MEM 6053.621094 1558539540.2585
MEM 6053.621094 1558539540.3722
MEM 6053.621094 1558539540.4858
MEM 6053.621094 1558539540.5995
MEM 6053.621094 1558539540.7131
MEM 6053.621094 1558539540.8267
MEM 6053.621094 1558539540.9409
MEM 6053.621094 1558539541.0544
MEM 6053.621094 1558539541.1679
MEM 6053.621094 1558539541.2813
MEM 6053.621094 1558539541.3946
MEM 6053.621094 1558539541.5080
MEM 6053.621094 1558539541.6216
MEM 6053.621094 1558539541.7350
MEM 6053.621094 1558539541.8486
MEM 6053.621094 1558539541.9623
MEM 6053.621094 1558539542.0756
MEM 6053.621094 1558539542.1892
MEM 6053.621094 1558539542.3027
MEM 6053.621094 1558539542.4163
MEM 6053.621094 1558539542.5299
MEM 6053.621094 1558539542.6432
MEM 6053.621094 1558539542.7568
MEM 6053.621094 1558539542.8705
MEM 6053.621094 1558539542.9840
MEM 6053.621094 1558539543.0976
MEM 6053.621094 1558539543.2109
MEM 6053.621094 1558539543.3243
MEM 6053.621094 1558539543.4378
MEM 6053.621094 1558539543.5510
MEM 6053.621094 1558539543.6644
MEM 6053.621094 1558539543.7780
MEM 6053.621094 1558539543.8917
MEM 6053.621094 1558539544.0050
MEM 6053.621094 1558539544.1188
MEM 6053.621094 1558539544.2325
MEM 6053.621094 1558539544.3461
MEM 6053.621094 1558539544.4598
MEM 6053.621094 1558539544.5730
MEM 6053.621094 1558539544.6867
MEM 6053.621094 1558539544.8002
MEM 6053.621094 1558539544.9138
MEM 6053.621094 1558539545.0274
MEM 6053.621094 1558539545.1419
MEM 6053.621094 1558539545.2551
MEM 6053.621094 1558539545.3688
MEM 6053.621094 1558539545.4821
MEM 6053.621094 1558539545.5951
MEM 6053.621094 1558539545.7087
MEM 6053.621094 1558539545.8224
MEM 6053.621094 1558539545.9357
MEM 6053.621094 1558539546.0494
MEM 6053.621094 1558539546.1630
MEM 6053.621094 1558539546.2766
MEM 6053.621094 1558539546.3905
MEM 6053.621094 1558539546.5040
MEM 6053.621094 1558539546.6177
MEM 6053.621094 1558539546.7313
MEM 6053.621094 1558539546.8448
MEM 6053.621094 1558539546.9584
MEM 6053.621094 1558539547.0717
MEM 6053.621094 1558539547.1851
MEM 6053.621094 1558539547.2987
MEM 6053.621094 1558539547.4121
MEM 6053.621094 1558539547.5252
MEM 6053.621094 1558539547.6385
MEM 6053.621094 1558539547.7518
MEM 6053.621094 1558539547.8653
MEM 6053.621094 1558539547.9788
MEM 6053.621094 1558539548.0928
MEM 6053.621094 1558539548.2065
MEM 6053.621094 1558539548.3199
MEM 6053.621094 1558539548.4335
MEM 6053.621094 1558539548.5469
MEM 6053.621094 1558539548.6604
MEM 6053.621094 1558539548.7740
MEM 6053.621094 1558539548.8875
MEM 6053.621094 1558539549.0009
MEM 6053.621094 1558539549.1146
MEM 6053.621094 1558539549.2281
MEM 6053.621094 1558539549.3415
MEM 6053.621094 1558539549.4550
MEM 6053.621094 1558539549.5684
MEM 6053.621094 1558539549.6816
MEM 6053.621094 1558539549.7952
MEM 6053.621094 1558539549.9088
MEM 6053.621094 1558539550.0224
MEM 6053.621094 1558539550.1358
MEM 6053.621094 1558539550.2492
MEM 6053.621094 1558539550.3628
MEM 6053.621094 1558539550.4775
MEM 6053.621094 1558539550.5908
MEM 6053.621094 1558539550.7047
MEM 6053.621094 1558539550.8182
MEM 6053.621094 1558539550.9317
MEM 6053.621094 1558539551.0453
MEM 6053.621094 1558539551.1590
MEM 6053.621094 1558539551.2722
MEM 6053.621094 1558539551.3857
MEM 6053.621094 1558539551.4993
MEM 6053.621094 1558539551.6126
MEM 6053.621094 1558539551.7259
MEM 6053.621094 1558539551.8396
MEM 6053.621094 1558539551.9530
MEM 6053.621094 1558539552.0667
MEM 6053.621094 1558539552.1801
MEM 6053.621094 1558539552.2938
MEM 6053.621094 1558539552.4072
MEM 6053.621094 1558539552.5241
MEM 6053.621094 1558539552.6377
MEM 6053.621094 1558539552.7510
MEM 6053.621094 1558539552.8647
MEM 6053.621094 1558539552.9780
MEM 6053.621094 1558539553.0914
MEM 6053.621094 1558539553.2051
MEM 6053.621094 1558539553.3186
MEM 6053.621094 1558539553.4320
MEM 6053.621094 1558539553.5456
MEM 6053.621094 1558539553.6590
MEM 6053.621094 1558539553.7723
MEM 6053.621094 1558539553.8858
MEM 6053.621094 1558539553.9994
MEM 6053.621094 1558539554.1132
MEM 6053.621094 1558539554.2269
MEM 6053.621094 1558539554.3406
MEM 6053.621094 1558539554.4541
MEM 6053.621094 1558539554.5686
MEM 6053.621094 1558539554.6821
MEM 6053.621094 1558539554.7957
MEM 6053.621094 1558539554.9091
MEM 6053.621094 1558539555.0224
MEM 6053.621094 1558539555.1360
MEM 6053.621094 1558539555.2496
MEM 6053.621094 1558539555.3629
MEM 6053.621094 1558539555.4766
MEM 6053.621094 1558539555.5902
MEM 6053.621094 1558539555.7031
MEM 6053.621094 1558539555.8167
MEM 6053.621094 1558539555.9304
MEM 6053.621094 1558539556.0439
MEM 6053.621094 1558539556.1576
MEM 6053.621094 1558539556.2707
MEM 6053.621094 1558539556.3843
MEM 6053.621094 1558539556.4978
MEM 6053.621094 1558539556.6114
MEM 6053.621094 1558539556.7249
MEM 6053.621094 1558539556.8384
MEM 6053.621094 1558539556.9517
MEM 6053.621094 1558539557.0653
MEM 6053.621094 1558539557.1788
MEM 6053.621094 1558539557.2922
MEM 6053.621094 1558539557.4058
MEM 6053.621094 1558539557.5194
MEM 6053.621094 1558539557.6325
MEM 6053.621094 1558539557.7458
MEM 6053.621094 1558539557.8594
MEM 6053.621094 1558539557.9730
MEM 6053.621094 1558539558.0866
MEM 6053.621094 1558539558.2001
MEM 6053.621094 1558539558.3138
MEM 6053.621094 1558539558.4274
MEM 6053.621094 1558539558.5408
MEM 6053.621094 1558539558.6544
MEM 6053.621094 1558539558.7676
MEM 6053.621094 1558539558.8810
MEM 6053.621094 1558539558.9946
MEM 6053.621094 1558539559.1081
MEM 6053.621094 1558539559.2215
MEM 6053.621094 1558539559.3352
MEM 6053.621094 1558539559.4486
MEM 6053.621094 1558539559.5619
MEM 6053.621094 1558539559.6752
MEM 6053.621094 1558539559.7885
MEM 6053.621094 1558539559.9019
MEM 6053.621094 1558539560.0155
MEM 6053.621094 1558539560.1290
MEM 6053.621094 1558539560.2426
MEM 6053.621094 1558539560.3563
MEM 6053.621094 1558539560.4695
MEM 6053.621094 1558539560.5831
MEM 6053.621094 1558539560.6967
MEM 6053.621094 1558539560.8099
MEM 6053.621094 1558539560.9236
MEM 6053.621094 1558539561.0370
MEM 6053.621094 1558539561.1504
MEM 6053.621094 1558539561.2640
MEM 6053.621094 1558539561.3772
MEM 6053.621094 1558539561.4905
MEM 6053.621094 1558539561.6042
MEM 6053.621094 1558539561.7173
MEM 6053.621094 1558539561.8305
MEM 6053.621094 1558539561.9442
MEM 6053.621094 1558539562.0578
MEM 6053.621094 1558539562.1711
MEM 6053.621094 1558539562.2847
MEM 6053.621094 1558539562.3983
MEM 6053.621094 1558539562.5118
MEM 6053.621094 1558539562.6253
MEM 6053.621094 1558539562.7387
MEM 6053.621094 1558539562.8524
MEM 6053.621094 1558539562.9660
MEM 6053.621094 1558539563.0795
MEM 6053.621094 1558539563.1926
MEM 6053.621094 1558539563.3061
MEM 6053.621094 1558539563.4197
MEM 6053.621094 1558539563.5331
MEM 6053.621094 1558539563.6466
MEM 6053.621094 1558539563.7602
MEM 6053.621094 1558539563.8733
MEM 6053.621094 1558539563.9869
MEM 6053.621094 1558539564.1007
MEM 6053.621094 1558539564.2142
MEM 6053.621094 1558539564.3278
MEM 6053.621094 1558539564.4411
MEM 6053.621094 1558539564.5545
MEM 6053.621094 1558539564.6681
MEM 6053.621094 1558539564.7815
MEM 6053.621094 1558539564.8947
MEM 6053.621094 1558539565.0083
MEM 6053.621094 1558539565.1219
MEM 6053.621094 1558539565.2352
MEM 6053.621094 1558539565.3488
MEM 6053.621094 1558539565.4624
MEM 6053.621094 1558539565.5756
MEM 6053.621094 1558539565.6904
MEM 6053.621094 1558539565.8038
MEM 6053.621094 1558539565.9172
MEM 6053.621094 1558539566.0307
MEM 6053.621094 1558539566.1441
MEM 6053.621094 1558539566.2577
MEM 6053.621094 1558539566.3712
MEM 6053.621094 1558539566.4845
MEM 6053.621094 1558539566.5982
MEM 6053.621094 1558539566.7118
MEM 6053.621094 1558539566.8252
MEM 6053.621094 1558539566.9388
MEM 6053.621094 1558539567.0525
MEM 6053.621094 1558539567.1661
MEM 6053.621094 1558539567.2797
MEM 6053.621094 1558539567.3930
MEM 6053.621094 1558539567.5067
MEM 6053.621094 1558539567.6200
MEM 6053.621094 1558539567.7335
MEM 6053.621094 1558539567.8469
MEM 6053.621094 1558539567.9604
MEM 6053.621094 1558539568.0738
MEM 6053.621094 1558539568.1874
MEM 6053.621094 1558539568.3009
MEM 6053.621094 1558539568.4142
MEM 6053.621094 1558539568.5279
MEM 6053.621094 1558539568.6416
MEM 6053.621094 1558539568.7549
MEM 6053.621094 1558539568.8685
MEM 6053.621094 1558539568.9821
MEM 6053.621094 1558539569.0956
MEM 6053.621094 1558539569.2092
MEM 6053.621094 1558539569.3227
MEM 6053.621094 1558539569.4361
MEM 6053.621094 1558539569.5497
MEM 6053.621094 1558539569.6628
MEM 6053.621094 1558539569.7764
MEM 6053.621094 1558539569.8920
MEM 6053.621094 1558539570.0054
MEM 6053.621094 1558539570.1190
MEM 6053.621094 1558539570.2324
MEM 6053.621094 1558539570.3461
MEM 6053.621094 1558539570.4597
MEM 6053.621094 1558539570.5730
MEM 6053.621094 1558539570.6866
MEM 6053.621094 1558539570.7999
MEM 6053.621094 1558539570.9135
MEM 6053.621094 1558539571.0271
MEM 6053.621094 1558539571.1406
MEM 6053.621094 1558539571.2539
MEM 6053.621094 1558539571.3673
MEM 6053.621094 1558539571.4808
MEM 6053.621094 1558539571.5944
MEM 6053.621094 1558539571.7080
MEM 6053.621094 1558539571.8212
MEM 6053.621094 1558539571.9345
MEM 6053.621094 1558539572.0482
MEM 6053.621094 1558539572.1615
MEM 6053.621094 1558539572.2751
MEM 6053.621094 1558539572.3886
MEM 6053.621094 1558539572.5020
MEM 6053.621094 1558539572.6156
MEM 6053.621094 1558539572.7289
MEM 6053.621094 1558539572.8423
MEM 6053.621094 1558539572.9559
MEM 6053.621094 1558539573.0694
MEM 6053.621094 1558539573.1828
MEM 6053.621094 1558539573.2964
MEM 6053.621094 1558539573.4099
MEM 6053.621094 1558539573.5233
MEM 6053.621094 1558539573.6368
MEM 6053.621094 1558539573.7504
MEM 6053.621094 1558539573.8635
MEM 6053.621094 1558539573.9769
MEM 6053.621094 1558539574.0906
MEM 6053.621094 1558539574.2043
MEM 6053.621094 1558539574.3179
MEM 6053.621094 1558539574.4311
MEM 6053.621094 1558539574.5447
MEM 6053.621094 1558539574.6582
MEM 6053.621094 1558539574.7719
MEM 6053.621094 1558539574.8855
MEM 6053.621094 1558539574.9988
MEM 6053.621094 1558539575.1134
MEM 6053.621094 1558539575.2270
MEM 6053.621094 1558539575.3406
MEM 6053.621094 1558539575.4538
MEM 6053.621094 1558539575.5675
MEM 6053.621094 1558539575.6810
MEM 6053.621094 1558539575.7944
MEM 6053.621094 1558539575.9077
MEM 6053.621094 1558539576.0210
MEM 6053.621094 1558539576.1343
MEM 6053.621094 1558539576.2479
MEM 6053.621094 1558539576.3615
MEM 6053.621094 1558539576.4752
MEM 6053.621094 1558539576.5891
MEM 6053.621094 1558539576.7028
MEM 6053.621094 1558539576.8164
MEM 6053.621094 1558539576.9299
MEM 6053.621094 1558539577.0431
MEM 6053.621094 1558539577.1568
MEM 6053.621094 1558539577.2701
MEM 6053.621094 1558539577.3835
MEM 6053.621094 1558539577.4972
MEM 6053.621094 1558539577.6105
MEM 6053.621094 1558539577.7238
MEM 6053.621094 1558539577.8375
MEM 6053.621094 1558539577.9507
MEM 6053.621094 1558539578.0637
MEM 6053.621094 1558539578.1773
MEM 6053.621094 1558539578.2908
MEM 6053.621094 1558539578.4045
MEM 6053.621094 1558539578.5182
MEM 6053.621094 1558539578.6313
MEM 6053.621094 1558539578.7449
MEM 6053.621094 1558539578.8585
MEM 6053.621094 1558539578.9719
MEM 6053.621094 1558539579.0856
MEM 6053.621094 1558539579.1991
MEM 6053.621094 1558539579.3127
MEM 6053.621094 1558539579.4261
MEM 6053.621094 1558539579.5395
MEM 6053.621094 1558539579.6530
MEM 6053.621094 1558539579.7666
MEM 6053.621094 1558539579.8799
MEM 6053.621094 1558539579.9933
MEM 6053.621094 1558539580.1065
MEM 6053.621094 1558539580.2198
MEM 6053.621094 1558539580.3333
MEM 6053.621094 1558539580.4468
MEM 6053.621094 1558539580.5603
MEM 6053.621094 1558539580.6739
MEM 6053.621094 1558539580.7872
MEM 6053.621094 1558539580.9012
MEM 6053.621094 1558539581.0148
MEM 6053.621094 1558539581.1283
MEM 6053.621094 1558539581.2415
MEM 6053.621094 1558539581.3551
MEM 6053.621094 1558539581.4702
MEM 6053.621094 1558539581.5839
MEM 6053.621094 1558539581.6973
MEM 6053.621094 1558539581.8107
MEM 6053.621094 1558539581.9243
MEM 6053.621094 1558539582.0374
MEM 6053.621094 1558539582.1508
MEM 6053.621094 1558539582.2644
MEM 6053.621094 1558539582.3776
MEM 6053.621094 1558539582.4909
MEM 6053.621094 1558539582.6045
MEM 6053.621094 1558539582.7177
MEM 6053.621094 1558539582.8312
MEM 6053.621094 1558539582.9448
MEM 6053.621094 1558539583.0583
MEM 6053.621094 1558539583.1717
MEM 6053.621094 1558539583.2853
MEM 6053.621094 1558539583.3989
MEM 6053.621094 1558539583.5126
MEM 6053.621094 1558539583.6263
MEM 6053.621094 1558539583.7397
MEM 6053.621094 1558539583.8533
MEM 6053.621094 1558539583.9669
MEM 6053.621094 1558539584.0799
MEM 6053.621094 1558539584.1936
MEM 6053.621094 1558539584.3071
MEM 6053.621094 1558539584.4205
MEM 6053.621094 1558539584.5341
MEM 6053.621094 1558539584.6475
MEM 6053.621094 1558539584.7608
MEM 6053.621094 1558539584.8744
MEM 6053.621094 1558539584.9879
MEM 6053.621094 1558539585.1010
MEM 6053.621094 1558539585.2146
MEM 6053.621094 1558539585.3283
MEM 6053.621094 1558539585.4416
MEM 6053.621094 1558539585.5553
MEM 6053.621094 1558539585.6689
MEM 6053.621094 1558539585.7825
MEM 6053.621094 1558539585.8961
MEM 6053.621094 1558539586.0094
MEM 6053.621094 1558539586.1227
MEM 6053.621094 1558539586.2364
MEM 6053.621094 1558539586.3497
MEM 6053.621094 1558539586.4631
MEM 6053.621094 1558539586.5765
MEM 6053.621094 1558539586.6900
MEM 6053.621094 1558539586.8036
MEM 6053.621094 1558539586.9169
MEM 6053.621094 1558539587.0302
MEM 6053.621094 1558539587.1439
MEM 6053.621094 1558539587.2575
MEM 6053.621094 1558539587.3709
MEM 6053.621094 1558539587.4845
MEM 6053.621094 1558539587.5981
MEM 6053.621094 1558539587.7115
MEM 6053.621094 1558539587.8250
MEM 6053.621094 1558539587.9386
MEM 6053.621094 1558539588.0520
MEM 6053.621094 1558539588.1654
MEM 6053.621094 1558539588.2787
MEM 6053.621094 1558539588.3923
MEM 6053.621094 1558539588.5060
MEM 6053.621094 1558539588.6195
MEM 6053.621094 1558539588.7331
MEM 6053.621094 1558539588.8465
MEM 6053.621094 1558539588.9599
MEM 6053.621094 1558539589.0735
MEM 6053.621094 1558539589.1869
MEM 6053.621094 1558539589.3004
MEM 6053.621094 1558539589.4140
MEM 6053.621094 1558539589.5276
MEM 6053.621094 1558539589.6408
MEM 6053.621094 1558539589.7544
MEM 6053.621094 1558539589.8680
MEM 6053.621094 1558539589.9816
MEM 6053.621094 1558539590.0949
MEM 6053.621094 1558539590.2079
MEM 6053.621094 1558539590.3215
MEM 6053.621094 1558539590.4349
MEM 6053.621094 1558539590.5484
MEM 6053.621094 1558539590.6621
MEM 6053.621094 1558539590.7754
MEM 6053.621094 1558539590.8883
MEM 6053.621094 1558539591.0020
MEM 6053.621094 1558539591.1156
MEM 6053.621094 1558539591.2289
MEM 6053.621094 1558539591.3425
MEM 6053.621094 1558539591.4560
MEM 6053.621094 1558539591.5695
MEM 6053.621094 1558539591.6831
MEM 6053.621094 1558539591.7966
MEM 6053.621094 1558539591.9100
MEM 6053.621094 1558539592.0237
MEM 6053.621094 1558539592.1369
MEM 6053.621094 1558539592.2498
MEM 6053.621094 1558539592.3635
MEM 6053.621094 1558539592.4770
MEM 6053.621094 1558539592.5906
MEM 6053.621094 1558539592.7042
MEM 6053.621094 1558539592.8177
MEM 6053.621094 1558539592.9313
MEM 6053.621094 1558539593.0449
MEM 6053.621094 1558539593.1582
MEM 6053.621094 1558539593.2718
MEM 6053.621094 1558539593.3852
MEM 6053.621094 1558539593.4992
MEM 6053.621094 1558539593.6128
MEM 6053.621094 1558539593.7260
MEM 6053.621094 1558539593.8395
MEM 6053.621094 1558539593.9530
MEM 6053.621094 1558539594.0666
MEM 6053.621094 1558539594.1800
MEM 6053.621094 1558539594.2933
MEM 6053.621094 1558539594.4068
MEM 6053.621094 1558539594.5204
MEM 6053.621094 1558539594.6339
MEM 6053.621094 1558539594.7476
MEM 6053.621094 1558539594.8611
MEM 6053.621094 1558539594.9745
MEM 6053.621094 1558539595.0880
MEM 6053.621094 1558539595.2014
MEM 6053.621094 1558539595.3149
MEM 6053.621094 1558539595.4285
MEM 6053.621094 1558539595.5419
MEM 6053.621094 1558539595.6552
MEM 6053.621094 1558539595.7688
MEM 6053.621094 1558539595.8825
MEM 6053.621094 1558539595.9963
MEM 6053.621094 1558539596.1100
MEM 6053.621094 1558539596.2232
MEM 6053.621094 1558539596.3369
MEM 6053.621094 1558539596.4505
MEM 6053.621094 1558539596.5640
MEM 6053.621094 1558539596.6776
MEM 6053.621094 1558539596.7911
MEM 6053.621094 1558539596.9045
MEM 6053.621094 1558539597.0182
MEM 6053.621094 1558539597.1318
MEM 6053.621094 1558539597.2450
MEM 6053.621094 1558539597.3586
MEM 6053.621094 1558539597.4723
MEM 6053.621094 1558539597.5858
MEM 6053.621094 1558539597.6994
MEM 6053.621094 1558539597.8126
MEM 6053.621094 1558539597.9263
MEM 6053.621094 1558539598.0398
MEM 6053.621094 1558539598.1529
MEM 6053.621094 1558539598.2663
MEM 6053.621094 1558539598.3798
MEM 6053.621094 1558539598.4933
MEM 6053.621094 1558539598.6069
MEM 6053.621094 1558539598.7202
MEM 6053.621094 1558539598.8356
MEM 6053.621094 1558539598.9492
MEM 6053.621094 1558539599.0625
MEM 6053.621094 1558539599.1761
MEM 6053.621094 1558539599.2897
MEM 6053.621094 1558539599.4029
MEM 6053.621094 1558539599.5164
MEM 6053.621094 1558539599.6297
MEM 6053.621094 1558539599.7433
MEM 6053.621094 1558539599.8568
